,population
9233,26591.90172190136
9234,26591.90172190136
9235,26591.90172190136
9236,26591.90172190136
9237,26591.90172190136
9238,15249.126587626833
9239,15249.126587626833
9240,15249.126587626833
9241,15249.126587626833
9242,15249.126587626833
9243,15249.126587626833
9244,15249.126587626833
9245,15249.126587626833
9246,15249.126587626833
9247,15249.126587626833
9248,15249.126587626833
9249,15249.126587626833
9250,15249.126587626833
9251,15249.126587626833
9252,15249.126587626833
9253,15249.126587626833
9254,15249.126587626833
9255,15249.126587626833
9256,15249.126587626833
9257,15249.126587626833
9258,15249.126587626833
9259,15249.126587626833
9260,15249.126587626833
9261,15249.126587626833
9262,15249.126587626833
9263,15249.126587626833
9264,15249.126587626833
9265,15249.126587626833
9266,15249.126587626833
9267,15249.126587626833
9268,15249.126587626833
9269,15249.126587626833
9270,15249.126587626833
9271,15249.126587626833
9272,15249.126587626833
9273,15249.126587626833
9274,15249.126587626833
9275,15249.126587626833
9276,15249.126587626833
9277,15249.126587626833
9278,15249.126587626833
9279,15249.126587626833
9280,15249.126587626833
9281,15249.126587626833
9282,15249.126587626833
9283,15249.126587626833
9284,15249.126587626833
9285,15249.126587626833
9286,15249.126587626833
9287,15249.126587626833
9288,15249.126587626833
9289,15249.126587626833
9290,15249.126587626833
9291,15249.126587626833
9292,15249.126587626833
9293,15249.126587626833
9294,15249.126587626833
9295,15249.126587626833
9296,15249.126587626833
9297,15249.126587626833
9298,15249.126587626833
9299,15249.126587626833
9300,15249.126587626833
9301,15249.126587626833
9302,15249.126587626833
9303,15249.126587626833
9304,15249.126587626833
9305,15249.126587626833
9306,15249.126587626833
9307,15249.126587626833
9308,15249.126587626833
9309,15249.126587626833
9310,15249.126587626833
9311,15249.126587626833
9312,15249.126587626833
9313,15249.126587626833
9314,15249.126587626833
9315,15249.126587626833
9316,15249.126587626833
9317,15249.126587626833
9318,15249.126587626833
9319,15249.126587626833
9320,15249.126587626833
9321,15249.126587626833
9322,15249.126587626833
9323,15249.126587626833
9324,15249.126587626833
9325,15249.126587626833
9326,15249.126587626833
9327,15249.126587626833
9328,15249.126587626833
9329,15249.126587626833
9330,15249.126587626833
9331,15249.126587626833
9332,15249.126587626833
9333,15249.126587626833
9334,15249.126587626833
9335,15249.126587626833
9336,15249.126587626833
9337,15249.126587626833
9338,15249.126587626833
9339,15249.126587626833
9340,15249.126587626833
9341,15249.126587626833
9342,15249.126587626833
9343,15249.126587626833
9344,15249.126587626833
9345,15249.126587626833
9346,15249.126587626833
9347,15249.126587626833
9348,15249.126587626833
9349,15517.216105884974
9350,15517.216105884974
9351,15517.216105884974
9352,15517.216105884974
9353,15517.216105884974
9354,15517.216105884974
9355,15517.216105884974
9356,15517.216105884974
9357,15517.216105884974
9358,15517.216105884974
9359,15517.216105884974
9360,15517.216105884974
9361,15517.216105884974
9362,15517.216105884974
9363,15517.216105884974
9364,15517.216105884974
9365,15517.216105884974
9366,15517.216105884974
9367,15517.216105884974
9368,15517.216105884974
9369,15517.216105884974
9370,15517.216105884974
9371,15517.216105884974
9372,15517.216105884974
9373,15517.216105884974
9374,15517.216105884974
9375,15517.216105884974
9376,15517.216105884974
9377,15517.216105884974
9378,15517.216105884974
9379,15517.216105884974
9380,15517.216105884974
9381,15517.216105884974
9382,15517.216105884974
9383,15517.216105884974
9384,15517.216105884974
9385,15517.216105884974
9386,15517.216105884974
9387,15517.216105884974
9388,15517.216105884974
9389,15517.216105884974
9390,15517.216105884974
9391,15517.216105884974
9392,15517.216105884974
9393,15517.216105884974
9394,15517.216105884974
9395,15517.216105884974
9396,15517.216105884974
9397,15517.216105884974
9398,15517.216105884974
9399,15517.216105884974
9400,15517.216105884974
9401,15517.216105884974
9402,15517.216105884974
9403,15517.216105884974
9404,15517.216105884974
9405,15517.216105884974
9406,15517.216105884974
9407,15517.216105884974
9408,15517.216105884974
9409,15517.216105884974
9410,15517.216105884974
9411,15517.216105884974
9412,15517.216105884974
9413,15517.216105884974
9414,15517.216105884974
9415,15517.216105884974
9416,15517.216105884974
9417,15517.216105884974
9418,15517.216105884974
9419,15517.216105884974
9420,15517.216105884974
9421,15517.216105884974
9422,15517.216105884974
9423,15517.216105884974
9424,15517.216105884974
9425,15517.216105884974
9426,15517.216105884974
9427,15517.216105884974
9428,15517.216105884974
9429,15517.216105884974
9430,15517.216105884974
9431,15517.216105884974
9432,15517.216105884974
9433,15517.216105884974
9434,15517.216105884974
9435,15517.216105884974
9436,15517.216105884974
9437,15517.216105884974
9438,15517.216105884974
9439,15517.216105884974
9440,15517.216105884974
9441,15517.216105884974
9442,15517.216105884974
9443,15517.216105884974
9444,15517.216105884974
9445,15517.216105884974
9446,15517.216105884974
9447,15517.216105884974
9448,15517.216105884974
9449,15517.216105884974
9450,15517.216105884974
9451,15517.216105884974
9452,15517.216105884974
9453,15517.216105884974
9454,15517.216105884974
9455,15517.216105884974
9456,15517.216105884974
9457,15517.216105884974
9458,15517.216105884974
9459,15517.216105884974
9460,15517.216105884974
9461,15517.216105884974
9462,15517.216105884974
9463,15517.216105884974
9464,15517.216105884974
9465,15517.216105884974
9466,15517.216105884974
9467,15517.216105884974
9468,15517.216105884974
9469,15517.216105884974
9470,15517.216105884974
9471,15517.216105884974
9472,15517.216105884974
9473,15517.216105884974
9474,20033.593297322594
9475,20033.593297322594
9476,20033.593297322594
9477,20033.593297322594
9478,20033.593297322594
9479,20033.593297322594
9480,20033.593297322594
9481,20033.593297322594
9482,20033.593297322594
9483,20033.593297322594
9484,20033.593297322594
9485,20033.593297322594
9486,20033.593297322594
9487,20033.593297322594
9488,20033.593297322594
9489,20033.593297322594
9490,20033.593297322594
9491,20033.593297322594
9492,20033.593297322594
9493,20033.593297322594
9494,20033.593297322594
9495,20033.593297322594
9496,20033.593297322594
9497,20033.593297322594
9498,20033.593297322594
9499,20033.593297322594
9500,20033.593297322594
9501,20033.593297322594
9502,20033.593297322594
9503,20033.593297322594
9504,20033.593297322594
9505,20033.593297322594
9506,20033.593297322594
9507,20033.593297322594
9508,20033.593297322594
9509,20033.593297322594
9510,20033.593297322594
9511,3376.620152758305
9512,3376.620152758305
9513,3376.620152758305
9514,3376.620152758305
9515,3376.620152758305
9516,3376.620152758305
9517,3376.620152758305
9518,3376.620152758305
9519,3376.620152758305
9520,3376.620152758305
9521,3376.620152758305
9522,3376.620152758305
9523,3376.620152758305
9524,3376.620152758305
9525,3376.620152758305
9526,3376.620152758305
9527,3376.620152758305
9528,3376.620152758305
9529,3376.620152758305
9530,3376.620152758305
9531,3376.620152758305
9532,3376.620152758305
9533,3376.620152758305
9534,3376.620152758305
9535,3376.620152758305
9536,3376.620152758305
9537,3376.620152758305
9538,3376.620152758305
9539,3376.620152758305
9540,3376.620152758305
9541,3376.620152758305
9542,3376.620152758305
9543,3376.620152758305
9544,3376.620152758305
9545,3376.620152758305
9546,3376.620152758305
9547,3376.620152758305
9548,3376.620152758305
9549,3376.620152758305
9550,3376.620152758305
9551,3376.620152758305
9552,20033.593297322594
9553,20033.593297322594
9554,20033.593297322594
9555,20033.593297322594
9556,20033.593297322594
9557,20033.593297322594
9558,20033.593297322594
9559,20033.593297322594
9560,20033.593297322594
9561,20033.593297322594
9562,20033.593297322594
9563,20033.593297322594
9564,20033.593297322594
9565,20033.593297322594
9566,20033.593297322594
9567,20033.593297322594
9568,20033.593297322594
9569,20033.593297322594
9570,20033.593297322594
9571,27870.049238310916
9572,27870.049238310916
9573,27870.049238310916
9574,27870.049238310916
9575,27870.049238310916
9576,27870.049238310916
9577,27870.049238310916
9578,27870.049238310916
9579,27870.049238310916
9580,27870.049238310916
9581,27870.049238310916
9582,27870.049238310916
9583,27870.049238310916
9584,27870.049238310916
9585,27870.049238310916
9586,27870.049238310916
9587,27870.049238310916
9588,27870.049238310916
9589,27870.049238310916
9590,27870.049238310916
9591,27870.049238310916
9592,27870.049238310916
9593,27870.049238310916
9594,27870.049238310916
9595,27870.049238310916
9596,27870.049238310916
9597,27870.049238310916
9598,27870.049238310916
9599,27870.049238310916
9600,27870.049238310916
9601,27870.049238310916
9602,27870.049238310916
9603,27870.049238310916
9604,27870.049238310916
9605,27870.049238310916
9606,27870.049238310916
9607,27870.049238310916
9608,27870.049238310916
9609,27870.049238310916
9610,27870.049238310916
9611,27870.049238310916
9612,27870.049238310916
9613,27870.049238310916
9614,27870.049238310916
9615,27870.049238310916
9616,27870.049238310916
9617,27870.049238310916
9618,27870.049238310916
9619,27870.049238310916
9620,27870.049238310916
9621,27870.049238310916
9622,27870.049238310916
9623,27870.049238310916
9624,27870.049238310916
9625,27870.049238310916
9626,27870.049238310916
9627,27870.049238310916
9628,27870.049238310916
9629,27870.049238310916
9630,21994.289948834314
9631,21994.289948834314
9632,21994.289948834314
9633,21994.289948834314
9634,21994.289948834314
9635,21994.289948834314
9636,21994.289948834314
9637,21994.289948834314
9638,21994.289948834314
9639,21994.289948834314
9640,21994.289948834314
9641,21994.289948834314
9642,21994.289948834314
9643,21994.289948834314
9644,21994.289948834314
9645,21994.289948834314
9646,21994.289948834314
9647,21994.289948834314
9648,21994.289948834314
9649,21994.289948834314
9650,21994.289948834314
9651,21994.289948834314
9652,21994.289948834314
9653,21994.289948834314
9654,21994.289948834314
9655,21994.289948834314
9656,21994.289948834314
9657,21994.289948834314
9658,21994.289948834314
9659,21994.289948834314
9660,21994.289948834314
9661,21994.289948834314
9662,21994.289948834314
9663,21994.289948834314
9664,21994.289948834314
9665,21994.289948834314
9666,21994.289948834314
9667,21994.289948834314
9668,21994.289948834314
9669,21994.289948834314
9670,21994.289948834314
9671,21994.289948834314
9672,21994.289948834314
9673,21994.289948834314
9674,21994.289948834314
9675,21994.289948834314
9676,21994.289948834314
9677,21994.289948834314
9678,21994.289948834314
9679,21994.289948834314
9680,21994.289948834314
9681,21994.289948834314
9682,21994.289948834314
9683,21994.289948834314
9684,21994.289948834314
9685,21994.289948834314
9686,21994.289948834314
9687,21994.289948834314
9688,21994.289948834314
9689,21994.289948834314
9690,21994.289948834314
9691,21994.289948834314
9692,21994.289948834314
9693,21994.289948834314
9694,21994.289948834314
9695,289.85478591918945
9696,289.85478591918945
9697,289.85478591918945
9698,289.85478591918945
9699,289.85478591918945
9700,289.85478591918945
9701,21994.289948834314
9702,21994.289948834314
9703,21994.289948834314
9704,21994.289948834314
9705,21994.289948834314
9706,21994.289948834314
9707,21994.289948834314
9708,21994.289948834314
9709,21994.289948834314
9710,21994.289948834314
9711,27870.049238310916
9712,27870.049238310916
9713,27870.049238310916
9714,27870.049238310916
9715,27870.049238310916
9716,27870.049238310916
9717,27870.049238310916
9718,27870.049238310916
9719,27870.049238310916
9720,27870.049238310916
9721,27870.049238310916
9722,27870.049238310916
9723,27870.049238310916
9724,27870.049238310916
9725,27870.049238310916
9726,27870.049238310916
9727,27870.049238310916
9728,27870.049238310916
9729,27870.049238310916
9730,27870.049238310916
9731,27870.049238310916
9732,27870.049238310916
9733,23799.008861541744
9734,23799.008861541744
9735,23799.008861541744
9736,23799.008861541744
9737,23799.008861541744
9738,23799.008861541744
9739,23799.008861541744
9740,23799.008861541744
9741,23799.008861541744
9742,23799.008861541744
9743,23799.008861541744
9744,23799.008861541744
9745,23799.008861541744
9746,23799.008861541744
9747,23799.008861541744
9748,23799.008861541744
9749,23799.008861541744
9750,23799.008861541744
9751,23799.008861541744
9752,23799.008861541744
9753,23799.008861541744
9754,23799.008861541744
9755,23799.008861541744
9756,23799.008861541744
9757,23799.008861541744
9758,23799.008861541744
9759,23799.008861541744
9760,23799.008861541744
9761,23799.008861541744
9762,23799.008861541744
9763,23799.008861541744
9764,23799.008861541744
9765,23799.008861541744
9766,23799.008861541744
9767,23799.008861541744
9768,23799.008861541744
9769,23799.008861541744
9770,23799.008861541744
9771,23799.008861541744
9772,23799.008861541744
9773,23799.008861541744
9774,23799.008861541744
9775,23799.008861541744
9776,23799.008861541744
9777,23799.008861541744
9778,23799.008861541744
9779,23799.008861541744
9780,23799.008861541744
9781,23799.008861541744
9782,23799.008861541744
9783,23799.008861541744
9784,23799.008861541744
9785,23799.008861541744
9786,23799.008861541744
9787,23799.008861541744
9788,23799.008861541744
9789,23799.008861541744
9790,23799.008861541744
9791,23799.008861541744
9792,23799.008861541744
9793,23799.008861541744
9794,23799.008861541744
9795,23799.008861541744
9796,23799.008861541744
9797,23799.008861541744
9798,23799.008861541744
9799,23799.008861541744
9800,23799.008861541744
9801,23799.008861541744
9802,23799.008861541744
9803,23799.008861541744
9804,23799.008861541744
9805,23799.008861541744
9806,23799.008861541744
9807,23799.008861541744
9808,23799.008861541744
9809,23799.008861541744
9810,23799.008861541744
9811,23799.008861541744
9812,23799.008861541744
9813,23799.008861541744
9814,23799.008861541744
9815,23799.008861541744
9816,23799.008861541744
9817,23799.008861541744
9818,23799.008861541744
9819,23799.008861541744
9820,23799.008861541744
9821,23799.008861541744
9822,23799.008861541744
9823,23799.008861541744
9824,23799.008861541744
9825,23799.008861541744
9826,23799.008861541744
9827,23799.008861541744
9828,23799.008861541744
9829,23799.008861541744
9830,23799.008861541744
9831,23799.008861541744
9832,23799.008861541744
9833,23799.008861541744
9834,23799.008861541744
9835,23799.008861541744
9836,23799.008861541744
9837,23799.008861541744
9838,23799.008861541744
9839,23799.008861541744
9840,23799.008861541744
9841,23799.008861541744
9842,23799.008861541744
9843,23799.008861541744
9844,23799.008861541744
9845,23799.008861541744
9846,23799.008861541744
9847,23799.008861541744
9848,23799.008861541744
9849,23799.008861541744
9850,23799.008861541744
9851,23799.008861541744
9852,23799.008861541744
9853,23799.008861541744
9854,23799.008861541744
9855,23799.008861541744
9856,23799.008861541744
9857,23799.008861541744
9858,23799.008861541744
9859,23799.008861541744
9860,23799.008861541744
9861,23799.008861541744
9862,23799.008861541744
9863,23799.008861541744
9864,23799.008861541744
9865,23799.008861541744
9866,23799.008861541744
9867,23799.008861541744
9868,23799.008861541744
9869,23799.008861541744
9870,23799.008861541744
9871,23799.008861541744
9872,23799.008861541744
9873,23799.008861541744
9874,23799.008861541744
9875,23799.008861541744
9876,23799.008861541744
9877,23799.008861541744
9878,23799.008861541744
9879,23799.008861541744
9880,23799.008861541744
9881,23799.008861541744
9882,23799.008861541744
9883,23799.008861541744
9884,23799.008861541744
9885,23799.008861541744
9886,23799.008861541744
9887,23799.008861541744
9888,23799.008861541744
9889,23799.008861541744
9890,23799.008861541744
9891,23799.008861541744
9892,23799.008861541744
9893,23799.008861541744
9894,23799.008861541744
9895,23799.008861541744
9896,23799.008861541744
9897,23799.008861541744
9898,23799.008861541744
9899,23799.008861541744
9900,23799.008861541744
9901,23799.008861541744
9902,23799.008861541744
9903,23799.008861541744
9904,23799.008861541744
9905,26053.548581043877
9906,26053.548581043877
9907,26053.548581043877
9908,26053.548581043877
9909,26053.548581043877
9910,26053.548581043877
9911,26053.548581043877
9912,26053.548581043877
9913,26053.548581043877
9914,26053.548581043877
9915,26053.548581043877
9916,26053.548581043877
9917,26053.548581043877
9918,26053.548581043877
9919,26053.548581043877
9920,26053.548581043877
9921,26053.548581043877
9922,26053.548581043877
9923,26053.548581043877
9924,26053.548581043877
9925,26053.548581043877
9926,26053.548581043877
9927,26053.548581043877
9928,26053.548581043877
9929,26053.548581043877
9930,26053.548581043877
9931,26053.548581043877
9932,26053.548581043877
9933,26053.548581043877
9934,26053.548581043877
9935,26053.548581043877
9936,26053.548581043877
9937,26053.548581043877
9938,26053.548581043877
9939,26053.548581043877
9940,26053.548581043877
9941,26053.548581043877
9942,26053.548581043877
9943,26053.548581043877
9944,26053.548581043877
9945,26053.548581043877
9946,26053.548581043877
9947,26053.548581043877
9948,26053.548581043877
9949,26053.548581043877
9950,26053.548581043877
9951,26053.548581043877
9952,7636.037849737537
9953,7636.037849737537
9954,7636.037849737537
9955,7636.037849737537
9956,7636.037849737537
9957,7636.037849737537
9958,7636.037849737537
9959,7636.037849737537
9960,7636.037849737537
9961,7636.037849737537
9962,7636.037849737537
9963,7636.037849737537
9964,7636.037849737537
9965,7636.037849737537
9966,7636.037849737537
9967,7636.037849737537
9968,7636.037849737537
9969,7636.037849737537
9970,7636.037849737537
9971,7636.037849737537
9972,7636.037849737537
9973,7636.037849737537
9974,7636.037849737537
9975,7636.037849737537
9976,7636.037849737537
9977,7636.037849737537
9978,7636.037849737537
9979,7636.037849737537
9980,7636.037849737537
9981,7636.037849737537
9982,7636.037849737537
9983,7636.037849737537
9984,7636.037849737537
9985,7636.037849737537
9986,7636.037849737537
9987,7636.037849737537
9988,7636.037849737537
9989,7636.037849737537
9990,7636.037849737537
9991,7636.037849737537
9992,7636.037849737537
9993,7636.037849737537
9994,7636.037849737537
9995,7636.037849737537
9996,7636.037849737537
9997,7636.037849737537
9998,7636.037849737537
9999,7636.037849737537
10000,7636.037849737537
10001,7636.037849737537
10002,7636.037849737537
10003,7636.037849737537
10004,7636.037849737537
10005,7636.037849737537
10006,7636.037849737537
10007,7636.037849737537
10008,7636.037849737537
10009,7636.037849737537
10010,7636.037849737537
10011,7636.037849737537
10012,7636.037849737537
10013,7636.037849737537
10014,7636.037849737537
10015,7636.037849737537
10016,7636.037849737537
10017,7636.037849737537
10018,26053.548581043877
10019,26053.548581043877
10020,26053.548581043877
10021,26053.548581043877
10022,26053.548581043877
10023,26053.548581043877
10024,26053.548581043877
10025,26053.548581043877
10026,26053.548581043877
10027,26053.548581043877
10028,26053.548581043877
10029,26053.548581043877
10030,26053.548581043877
10031,26053.548581043877
10032,26053.548581043877
10033,26053.548581043877
10034,26053.548581043877
10035,26053.548581043877
10036,26053.548581043877
10037,26053.548581043877
10038,26053.548581043877
10039,26053.548581043877
10040,26053.548581043877
10041,26053.548581043877
10042,26053.548581043877
10043,26053.548581043877
10044,26053.548581043877
10045,26053.548581043877
10046,26053.548581043877
10047,26053.548581043877
10048,26053.548581043877
10049,26053.548581043877
10050,26053.548581043877
10051,19013.80978527334
10052,19013.80978527334
10053,19013.80978527334
10054,19013.80978527334
10055,19013.80978527334
10056,19013.80978527334
10057,19013.80978527334
10058,19013.80978527334
10059,19013.80978527334
10060,19013.80978527334
10061,19013.80978527334
10062,19013.80978527334
10063,19013.80978527334
10064,19013.80978527334
10065,19013.80978527334
10066,19013.80978527334
10067,19013.80978527334
10068,19013.80978527334
10069,19013.80978527334
10070,19013.80978527334
10071,19013.80978527334
10072,19013.80978527334
10073,19013.80978527334
10074,19013.80978527334
10075,19013.80978527334
10076,19013.80978527334
10077,19013.80978527334
10078,26691.183249308833
10079,26691.183249308833
10080,26691.183249308833
10081,26691.183249308833
10082,26691.183249308833
10083,26691.183249308833
10084,26691.183249308833
10085,26691.183249308833
10086,26691.183249308833
10087,26691.183249308833
10088,26691.183249308833
10089,26691.183249308833
10090,26691.183249308833
10091,26691.183249308833
10092,26691.183249308833
10093,26691.183249308833
10094,26691.183249308833
10095,26691.183249308833
10096,26691.183249308833
10097,26691.183249308833
10098,26691.183249308833
10099,26691.183249308833
10100,26691.183249308833
10101,26691.183249308833
10102,26691.183249308833
10103,26691.183249308833
10104,26691.183249308833
10105,26691.183249308833
10106,26691.183249308833
10107,26691.183249308833
10108,26691.183249308833
10109,26691.183249308833
10110,26691.183249308833
10111,26691.183249308833
10112,26691.183249308833
10113,26691.183249308833
10114,26691.183249308833
10115,26691.183249308833
10116,26691.183249308833
10117,26691.183249308833
10118,26691.183249308833
10119,26691.183249308833
10120,26691.183249308833
10121,26691.183249308833
10122,26691.183249308833
10123,26691.183249308833
10124,26691.183249308833
10125,26691.183249308833
10126,26691.183249308833
10127,26691.183249308833
10128,26691.183249308833
10129,26691.183249308833
10130,26691.183249308833
10131,26691.183249308833
10132,26691.183249308833
10133,26691.183249308833
10134,26691.183249308833
10135,26691.183249308833
10136,26691.183249308833
10137,26691.183249308833
10138,26691.183249308833
10139,26691.183249308833
10140,26691.183249308833
10141,26691.183249308833
10142,26691.183249308833
10143,26691.183249308833
10144,26691.183249308833
10145,26691.183249308833
10146,26691.183249308833
10147,26691.183249308833
10148,26691.183249308833
10149,26691.183249308833
10150,26691.183249308833
10151,26691.183249308833
10152,26691.183249308833
10153,26691.183249308833
10154,26691.183249308833
10155,26691.183249308833
10156,26691.183249308833
10157,26691.183249308833
10158,26691.183249308833
10159,26691.183249308833
10160,26691.183249308833
10161,26691.183249308833
10162,26691.183249308833
10163,26691.183249308833
10164,26691.183249308833
10165,26691.183249308833
10166,26691.183249308833
10167,26691.183249308833
10168,26691.183249308833
10169,26691.183249308833
10170,26691.183249308833
10171,26691.183249308833
10172,26691.183249308833
10173,26691.183249308833
10174,26691.183249308833
10175,26691.183249308833
10176,26691.183249308833
10177,26691.183249308833
10178,26691.183249308833
10179,26691.183249308833
10180,26691.183249308833
10181,26691.183249308833
10182,749.5463944541084
10183,749.5463944541084
10184,749.5463944541084
10185,749.5463944541084
10186,749.5463944541084
10187,749.5463944541084
10188,749.5463944541084
10189,749.5463944541084
10190,749.5463944541084
10191,749.5463944541084
10192,749.5463944541084
10193,749.5463944541084
10194,749.5463944541084
10195,749.5463944541084
10196,749.5463944541084
10197,749.5463944541084
10198,749.5463944541084
10199,749.5463944541084
10200,749.5463944541084
10201,749.5463944541084
10202,749.5463944541084
10203,749.5463944541084
10204,749.5463944541084
10205,749.5463944541084
10206,749.5463944541084
10207,749.5463944541084
10208,749.5463944541084
10209,749.5463944541084
10210,749.5463944541084
10211,749.5463944541084
10212,749.5463944541084
10213,749.5463944541084
10214,749.5463944541084
10215,749.5463944541084
10216,749.5463944541084
10217,749.5463944541084
10218,749.5463944541084
10219,749.5463944541084
10220,749.5463944541084
10221,749.5463944541084
10222,749.5463944541084
10223,749.5463944541084
10224,749.5463944541084
10225,749.5463944541084
10226,749.5463944541084
10227,749.5463944541084
10228,749.5463944541084
10229,749.5463944541084
10230,749.5463944541084
10231,749.5463944541084
10232,749.5463944541084
10233,749.5463944541084
10234,749.5463944541084
10235,749.5463944541084
10236,749.5463944541084
10237,749.5463944541084
10238,749.5463944541084
10239,749.5463944541084
10240,749.5463944541084
10241,749.5463944541084
10242,749.5463944541084
10243,749.5463944541084
10244,749.5463944541084
10245,749.5463944541084
10246,749.5463944541084
10247,749.5463944541084
10248,749.5463944541084
10249,749.5463944541084
10250,749.5463944541084
10251,17571.307972557534
10252,17571.307972557534
10253,17571.307972557534
10254,17571.307972557534
10255,17571.307972557534
10256,17571.307972557534
10257,17571.307972557534
10258,17571.307972557534
10259,17571.307972557534
10260,17571.307972557534
10261,17571.307972557534
10262,17571.307972557534
10263,17571.307972557534
10264,17571.307972557534
10265,17571.307972557534
10266,16911.71060822159
10267,16911.71060822159
10268,16911.71060822159
10269,16911.71060822159
10270,16911.71060822159
10271,16911.71060822159
10272,16911.71060822159
10273,16911.71060822159
10274,16911.71060822159
10275,16911.71060822159
10276,16911.71060822159
10277,16911.71060822159
10278,16911.71060822159
10279,16911.71060822159
10280,16911.71060822159
10281,16911.71060822159
10282,16911.71060822159
10283,16911.71060822159
10284,16911.71060822159
10285,16911.71060822159
10286,16911.71060822159
10287,16911.71060822159
10288,16911.71060822159
10289,16911.71060822159
10290,16911.71060822159
10291,16911.71060822159
10292,16911.71060822159
10293,16911.71060822159
10294,16911.71060822159
10295,16911.71060822159
10296,16911.71060822159
10297,16911.71060822159
10298,16911.71060822159
10299,16911.71060822159
10300,16911.71060822159
10301,16911.71060822159
10302,16911.71060822159
10303,16911.71060822159
10304,16911.71060822159
10305,16911.71060822159
10306,16911.71060822159
10307,16911.71060822159
10308,16911.71060822159
10309,16911.71060822159
10310,16911.71060822159
10311,16911.71060822159
10312,16911.71060822159
10313,16911.71060822159
10314,16911.71060822159
10315,16911.71060822159
10316,16911.71060822159
10317,16911.71060822159
10318,16911.71060822159
10319,16911.71060822159
10320,16911.71060822159
10321,16911.71060822159
10322,16911.71060822159
10323,16911.71060822159
10324,16911.71060822159
10325,16911.71060822159
10326,16911.71060822159
10327,16911.71060822159
10328,16911.71060822159
10329,16911.71060822159
10330,16911.71060822159
10331,16911.71060822159
10332,16911.71060822159
10333,16911.71060822159
10334,16911.71060822159
10335,16911.71060822159
10336,16911.71060822159
10337,16911.71060822159
10338,16911.71060822159
10339,16911.71060822159
10340,16911.71060822159
10341,16911.71060822159
10342,16911.71060822159
10343,16911.71060822159
10344,16911.71060822159
10345,16911.71060822159
10346,16911.71060822159
10347,16911.71060822159
10348,16911.71060822159
10349,16911.71060822159
10350,16911.71060822159
10351,16911.71060822159
10352,16911.71060822159
10353,16911.71060822159
10354,16911.71060822159
10355,16911.71060822159
10356,26691.183249308833
10357,26691.183249308833
10358,26691.183249308833
10359,26691.183249308833
10360,26691.183249308833
10361,26691.183249308833
10362,26691.183249308833
10363,26691.183249308833
10364,26691.183249308833
10365,26691.183249308833
10366,26691.183249308833
10367,26691.183249308833
10368,26691.183249308833
10369,26691.183249308833
10370,26691.183249308833
10371,26691.183249308833
10372,26691.183249308833
10373,26691.183249308833
10374,26691.183249308833
10375,26691.183249308833
10376,26691.183249308833
10377,26691.183249308833
10378,26691.183249308833
10379,26691.183249308833
10380,26691.183249308833
10381,26691.183249308833
10382,26691.183249308833
10383,26691.183249308833
10384,26691.183249308833
10385,26691.183249308833
10386,26691.183249308833
10387,26691.183249308833
10388,26691.183249308833
10389,26691.183249308833
10390,26691.183249308833
10391,26691.183249308833
10392,26691.183249308833
10393,26691.183249308833
10394,26691.183249308833
10395,26691.183249308833
10396,26691.183249308833
10397,26691.183249308833
10398,26691.183249308833
10399,26691.183249308833
10400,26691.183249308833
10401,26691.183249308833
10402,26691.183249308833
10403,26691.183249308833
10404,26691.183249308833
10405,26691.183249308833
10406,26691.183249308833
10407,26691.183249308833
10408,26691.183249308833
10409,26691.183249308833
10410,26691.183249308833
10411,26691.183249308833
10412,26691.183249308833
10413,26691.183249308833
10414,26691.183249308833
10415,26691.183249308833
10416,26691.183249308833
10417,26691.183249308833
10418,26691.183249308833
10419,26691.183249308833
10420,26691.183249308833
10421,26691.183249308833
10422,26691.183249308833
10423,26691.183249308833
10424,26691.183249308833
10425,26691.183249308833
10426,26691.183249308833
10427,26691.183249308833
10428,26691.183249308833
10429,26691.183249308833
10430,26691.183249308833
10431,26691.183249308833
10432,26691.183249308833
10433,26691.183249308833
10434,26691.183249308833
10435,26691.183249308833
10436,26691.183249308833
10437,26691.183249308833
10438,26691.183249308833
10439,26691.183249308833
10440,26691.183249308833
10441,26691.183249308833
10442,26691.183249308833
10443,26691.183249308833
10444,26691.183249308833
10445,26691.183249308833
10446,26691.183249308833
10447,26691.183249308833
10448,26691.183249308833
10449,26691.183249308833
10450,26691.183249308833
10451,26691.183249308833
10452,26691.183249308833
10453,26691.183249308833
10454,26691.183249308833
10455,26691.183249308833
10456,26691.183249308833
10457,26691.183249308833
10458,26691.183249308833
10459,26691.183249308833
10460,26691.183249308833
10461,26691.183249308833
10462,26691.183249308833
10463,26691.183249308833
10464,26691.183249308833
10465,26691.183249308833
10466,26691.183249308833
10467,26691.183249308833
10468,26691.183249308833
10469,26691.183249308833
10470,26691.183249308833
10471,26691.183249308833
10472,26691.183249308833
10473,26691.183249308833
10474,26691.183249308833
10475,26691.183249308833
10476,26691.183249308833
10477,26691.183249308833
10478,26691.183249308833
10479,26691.183249308833
10480,26691.183249308833
10481,26691.183249308833
10482,26691.183249308833
10483,26691.183249308833
10484,26691.183249308833
10485,26691.183249308833
10486,26691.183249308833
10487,26691.183249308833
10488,26691.183249308833
10489,26691.183249308833
10490,26691.183249308833
10491,26691.183249308833
10492,26691.183249308833
10493,26691.183249308833
10494,26691.183249308833
10495,26691.183249308833
10496,26691.183249308833
10497,26691.183249308833
10498,26691.183249308833
10499,26691.183249308833
10500,26691.183249308833
10501,26691.183249308833
10502,26691.183249308833
10503,26691.183249308833
10504,26691.183249308833
