,street_width,street_traffic,street_lane,street_orientation
9309,45.166668,4.0,3.6666667,2.0
9310,45.166668,4.0,3.6666667,2.0
9311,45.166668,4.0,3.6666667,2.0
9312,61.0,4.0,4.0,2.0
9313,61.0,4.0,4.0,2.0
9314,61.0,4.0,4.0,2.0
9315,61.0,4.0,4.0,2.0
9316,40.857143,4.0,2.857143,2.0
9317,40.666668,1.0,3.3333333,3.0
9318,40.666668,1.0,3.3333333,3.0
9319,40.666668,1.0,3.3333333,3.0
9320,40.666668,1.0,3.3333333,3.0
9321,60.0,4.0,4.0,2.0
9322,60.0,4.0,4.0,2.0
9323,0.0,-1.0,0.0,-1.0
9324,0.0,-1.0,0.0,-1.0
9325,42.75,4.0,3.0,2.0
9326,42.75,4.0,3.0,2.0
9327,42.75,4.0,3.0,2.0
9328,60.0,4.0,4.0,2.0
9329,60.0,4.0,4.0,2.0
9330,60.0,4.0,4.0,2.0
9331,60.0,4.0,4.0,2.0
9332,60.0,4.0,4.0,2.0
9333,60.0,4.0,4.0,2.0
9334,60.0,4.0,4.0,2.0
9335,60.0,4.0,4.0,2.0
9336,60.0,4.0,4.0,2.0
9337,60.0,4.0,4.0,2.0
9338,60.0,4.0,4.0,2.0
9339,60.0,4.0,4.0,2.0
9340,60.0,4.0,4.0,2.0
9341,46.8,4.0,3.2,2.0
9342,46.8,4.0,3.2,2.0
9343,46.8,4.0,3.2,2.0
9344,46.8,4.0,3.2,2.0
9345,46.8,4.0,3.2,2.0
9346,61.0,4.0,4.0,2.0
9347,61.0,4.0,4.0,2.0
9348,61.0,4.0,4.0,2.0
9349,61.0,4.0,4.0,2.0
9350,45.25,4.0,3.6666667,2.0
9351,45.25,4.0,3.6666667,2.0
9352,45.25,4.0,3.6666667,2.0
9353,45.25,4.0,3.6666667,2.0
9354,45.25,4.0,3.6666667,2.0
9355,45.25,4.0,3.6666667,2.0
9356,32.0,4.0,3.0,3.0
9357,32.0,4.0,3.0,3.0
9358,32.0,4.0,3.0,3.0
9359,32.0,4.0,3.0,3.0
9360,32.0,4.0,3.0,3.0
9361,32.0,4.0,3.0,3.0
9362,32.0,4.0,3.0,3.0
9363,32.0,4.0,3.0,3.0
9364,32.0,4.0,3.0,3.0
9365,32.0,4.0,3.0,3.0
9366,32.0,4.0,3.0,3.0
9367,32.0,4.0,3.0,3.0
9368,32.0,4.0,3.0,3.0
9369,32.0,4.0,3.0,3.0
9370,32.0,4.0,3.0,3.0
9371,31.4,4.0,2.4,3.0
9372,31.4,4.0,2.4,3.0
9373,31.4,4.0,2.4,3.0
9374,30.0,1.0,2.0,2.0
9375,27.5,4.0,2.25,2.0
9376,27.5,4.0,2.25,2.0
9377,27.5,4.0,2.25,2.0
9378,27.5,4.0,2.25,2.0
9379,27.5,4.0,2.25,2.0
9380,30.0,4.0,3.0,3.0
9381,30.0,4.0,3.0,3.0
9382,30.0,4.0,3.0,3.0
9383,30.0,4.0,3.0,3.0
9384,30.0,4.0,3.0,3.0
9385,30.0,4.0,3.0,3.0
9386,30.0,4.0,3.0,3.0
9387,30.0,4.0,3.0,3.0
9388,30.0,4.0,3.0,3.0
9389,30.0,4.0,3.0,3.0
9390,0.0,-1.0,0.0,-1.0
9391,0.0,-1.0,0.0,-1.0
9392,0.0,-1.0,0.0,-1.0
9393,34.0,1.0,3.5,2.0
9394,34.0,1.0,3.5,2.0
9395,34.0,1.0,3.5,2.0
9396,34.0,1.0,3.5,2.0
9397,34.0,1.0,3.5,2.0
9398,38.0,1.0,4.0,2.0
9399,38.0,1.0,4.0,2.0
9400,38.0,1.0,4.0,2.0
9401,34.57143,1.0,3.4285715,3.0
9402,34.57143,1.0,3.4285715,3.0
9403,34.57143,1.0,3.4285715,3.0
9404,34.57143,1.0,3.4285715,3.0
9405,34.57143,1.0,3.4285715,3.0
9406,36.0,1.0,3.6666667,2.0
9407,38.0,1.0,4.0,2.0
9408,38.0,1.0,4.0,2.0
9409,38.0,1.0,4.0,2.0
9410,38.0,1.0,4.0,2.0
9411,38.0,1.0,4.0,2.0
9412,34.0,1.0,3.5,2.0
9413,34.0,1.0,3.5,2.0
9414,30.0,4.0,3.0,3.0
9415,30.0,4.0,3.0,3.0
9416,30.0,4.0,3.0,3.0
9417,30.0,4.0,3.0,3.0
9418,30.0,4.0,3.0,3.0
9419,30.0,4.0,3.0,3.0
9420,30.0,4.0,3.0,3.0
9421,30.0,4.0,3.0,3.0
9422,30.0,4.0,3.0,3.0
9423,30.0,4.0,3.0,3.0
9424,30.0,4.0,3.0,3.0
9425,30.0,4.0,3.0,3.0
9426,30.0,4.0,3.0,3.0
9427,30.0,4.0,3.0,3.0
9428,46.0,4.0,4.6,3.0
9429,46.0,4.0,4.6,3.0
9430,46.0,4.0,4.6,3.0
9431,46.0,4.0,4.6,3.0
9432,50.0,4.0,5.0,2.0
9433,50.0,4.0,5.0,2.0
9434,30.0,4.0,3.0,3.0
9435,30.0,4.0,3.0,3.0
9436,30.0,4.0,3.0,3.0
9437,30.0,4.0,3.0,3.0
9438,30.0,4.0,3.0,3.0
9439,30.0,4.0,3.0,3.0
9440,30.0,4.0,3.0,3.0
9441,30.0,4.0,3.0,3.0
9442,30.0,4.0,3.0,3.0
9443,30.0,4.0,3.0,3.0
9444,30.0,4.0,3.0,3.0
9445,30.0,4.0,3.0,3.0
9446,30.0,4.0,3.0,3.0
9447,30.0,4.0,3.0,3.0
9448,30.0,4.0,3.0,3.0
9449,30.0,4.0,3.0,3.0
9450,30.0,4.0,3.0,3.0
9451,30.0,4.0,3.0,3.0
9452,46.5,1.0,4.0,2.0
9453,46.5,1.0,4.0,2.0
9454,46.5,1.0,4.0,2.0
9455,46.5,1.0,4.0,2.0
9456,46.5,1.0,4.0,2.0
9457,41.0,1.0,3.6666667,2.0
9458,41.0,1.0,3.6666667,2.0
9459,63.0,1.0,5.0,2.0
9460,63.0,1.0,5.0,2.0
9461,63.0,1.0,5.0,2.0
9462,63.0,1.0,5.0,2.0
9463,63.0,1.0,5.0,2.0
9464,42.333332,1.0,3.1666667,2.0
9465,42.333332,1.0,3.1666667,2.0
9466,42.333332,1.0,3.1666667,2.0
9467,46.5,1.0,3.5,2.0
9468,46.5,1.0,3.5,2.0
9469,63.0,1.0,4.0,2.0
9470,63.0,1.0,4.0,2.0
9471,38.0,1.0,3.0,2.0
9472,38.0,1.0,3.0,2.0
9473,38.0,1.0,3.0,2.0
9474,38.0,1.0,3.0,2.0
9475,38.0,1.0,3.0,2.0
9476,36.125,4.0,3.5,0.0
9477,36.125,4.0,3.5,0.0
9478,36.125,4.0,3.5,0.0
9479,31.3,4.0,3.0,3.0
9480,31.3,4.0,3.0,3.0
9481,31.3,4.0,3.0,3.0
9482,32.75,4.0,3.5,3.0
9483,32.75,4.0,3.5,3.0
9484,32.75,4.0,3.5,3.0
9485,32.75,4.0,3.5,3.0
9486,32.75,4.0,3.5,3.0
9487,32.75,4.0,3.5,3.0
9488,32.75,4.0,3.5,3.0
9489,32.75,4.0,3.5,3.0
9490,32.75,4.0,3.5,3.0
9491,32.75,4.0,3.5,3.0
9492,32.75,4.0,3.5,3.0
9493,32.75,4.0,3.5,3.0
9494,32.75,4.0,3.5,3.0
9495,32.75,4.0,3.5,3.0
9496,32.75,4.0,3.5,3.0
9497,32.75,4.0,3.5,3.0
9498,32.75,4.0,3.5,3.0
9499,32.75,4.0,3.5,3.0
9500,32.75,4.0,3.5,3.0
9501,40.0,4.0,4.0,3.0
9502,40.0,4.0,4.0,3.0
9503,51.07143,4.0,3.7142856,2.0
9504,51.07143,4.0,3.7142856,2.0
9505,51.07143,4.0,3.7142856,2.0
9506,42.0,4.0,3.0,0.0
9507,42.0,4.0,3.0,0.0
9508,42.0,4.0,3.0,0.0
9509,42.0,4.0,3.0,0.0
9510,42.0,4.0,3.0,0.0
9511,42.0,4.0,3.0,0.0
9512,42.0,4.0,3.0,0.0
9513,42.0,4.0,3.0,0.0
9514,42.0,4.0,3.0,0.0
9515,42.0,4.0,3.0,0.0
9516,42.0,4.0,3.0,3.0
9517,42.0,4.0,3.0,3.0
9518,42.0,4.0,3.0,3.0
9519,51.0,4.0,3.0,3.0
9520,45.0,4.0,2.6,3.0
9521,45.0,4.0,2.6,3.0
9522,45.0,4.0,2.6,3.0
9523,45.0,4.0,2.6,3.0
9524,45.5,3.0,3.0,0.0
9525,45.5,3.0,3.0,0.0
9526,55.0,3.0,4.0,0.0
9527,55.0,3.0,4.0,0.0
9528,55.0,3.0,4.0,0.0
9529,59.0,3.0,4.0,2.0
9530,59.0,3.0,4.0,2.0
9531,59.0,3.0,4.0,2.0
9532,59.0,3.0,4.0,2.0
9533,59.0,3.0,4.0,2.0
9534,59.0,3.0,4.0,2.0
9535,49.333332,3.0,3.6666667,2.0
9536,49.333332,3.0,3.6666667,2.0
9537,49.333332,3.0,3.6666667,2.0
9538,59.0,3.0,4.0,2.0
9539,59.0,3.0,4.0,2.0
9540,51.2,3.0,3.8,2.0
9541,51.2,3.0,3.8,2.0
9542,59.0,3.0,4.0,2.0
9543,59.0,3.0,4.0,2.0
9544,59.0,3.0,4.0,2.0
9545,59.0,3.0,4.0,2.0
9546,40.333332,1.0,3.3333333,3.0
9547,40.333332,1.0,3.3333333,3.0
9548,42.0,1.0,3.6,3.0
9549,42.0,1.0,3.6,3.0
9550,42.0,1.0,3.6,3.0
9551,0.0,-1.0,0.0,-1.0
9552,59.0,3.0,4.0,2.0
9553,59.0,3.0,4.0,2.0
9554,59.0,3.0,4.0,2.0
9555,59.0,3.0,4.0,2.0
9556,59.0,3.0,4.0,2.0
9557,59.0,3.0,4.0,2.0
9558,59.75,3.0,5.0,2.0
9559,59.75,3.0,5.0,2.0
9560,59.75,3.0,5.0,2.0
9561,60.0,3.0,6.0,3.0
9562,60.0,3.0,6.0,3.0
9563,60.0,3.0,6.0,3.0
9564,60.0,3.0,6.0,3.0
9565,60.0,3.0,6.0,3.0
9566,60.0,3.0,6.0,3.0
9567,60.0,3.0,6.0,3.0
9568,60.0,3.0,6.0,3.0
9569,60.0,3.0,6.0,3.0
9570,60.0,3.0,6.0,3.0
9571,49.25,3.0,4.0,2.0
9572,49.25,3.0,4.0,2.0
9573,49.25,3.0,4.0,2.0
9574,49.25,3.0,4.0,2.0
9575,49.25,3.0,4.0,2.0
9576,53.5,3.0,3.5,1.0
9577,53.5,3.0,3.5,1.0
9578,53.5,3.0,3.5,1.0
9579,53.5,3.0,3.5,1.0
9580,43.75,3.0,3.25,2.0
9581,34.0,3.0,3.0,2.0
9582,34.0,3.0,3.0,2.0
9583,34.0,3.0,3.0,2.0
9584,34.0,3.0,3.0,2.0
9585,34.0,3.0,3.0,2.0
9586,34.0,3.0,3.0,2.0
9587,34.0,3.0,3.0,2.0
9588,34.0,3.0,3.0,2.0
9589,34.0,3.0,3.0,2.0
9590,34.0,3.0,3.0,2.0
9591,34.0,3.0,3.0,2.0
9592,34.0,3.0,3.0,2.0
9593,34.0,3.0,3.0,2.0
9594,34.0,3.0,3.0,2.0
9595,34.0,3.0,3.0,2.0
9596,34.0,3.0,3.0,2.0
9597,34.0,3.0,3.0,2.0
9598,34.0,3.0,3.0,2.0
9599,34.0,3.0,3.0,2.0
9600,34.0,3.0,3.0,2.0
9601,34.0,3.0,3.0,2.0
9602,0.0,-1.0,0.0,-1.0
9603,0.0,-1.0,0.0,-1.0
9604,0.0,-1.0,0.0,-1.0
9605,0.0,-1.0,0.0,-1.0
9606,0.0,-1.0,0.0,-1.0
9607,0.0,-1.0,0.0,-1.0
9608,0.0,-1.0,0.0,-1.0
9609,40.0,3.0,3.0,0.0
9610,40.0,3.0,3.0,0.0
9611,40.0,3.0,3.0,0.0
9612,30.0,4.0,3.0,2.0
9613,30.0,4.0,3.0,2.0
9614,30.0,4.0,3.0,2.0
9615,27.0,4.0,2.3333333,2.0
9616,27.0,4.0,2.3333333,2.0
9617,27.0,4.0,2.3333333,2.0
9618,27.0,4.0,2.3333333,2.0
9619,30.0,4.0,3.0,2.0
9620,30.0,4.0,3.0,2.0
9621,30.0,4.0,3.0,2.0
9622,30.0,4.0,3.0,2.0
9623,30.0,4.0,3.0,2.0
9624,30.0,4.0,3.0,2.0
9625,30.0,4.0,3.0,2.0
9626,30.0,4.0,3.0,2.0
9627,30.0,4.0,3.0,2.0
9628,30.0,4.0,3.0,2.0
9629,30.0,4.0,3.0,2.0
9630,30.0,4.0,3.0,2.0
9631,30.0,4.0,3.0,2.0
9632,30.0,4.0,3.0,2.0
9633,30.0,4.0,3.0,2.0
9634,30.0,4.0,3.0,2.0
9635,30.0,4.0,3.0,2.0
9636,30.0,4.0,3.0,2.0
9637,30.0,4.0,3.0,2.0
9638,30.0,4.0,3.0,2.0
9639,30.0,4.0,3.0,2.0
9640,45.0,3.0,4.5,2.0
9641,45.0,3.0,4.5,2.0
9642,45.0,3.0,4.5,2.0
9643,45.0,3.0,4.5,2.0
9644,45.0,3.0,4.5,2.0
9645,45.0,3.0,4.5,2.0
9646,45.0,3.0,4.5,2.0
9647,60.0,3.0,6.0,2.0
9648,60.0,3.0,6.0,2.0
9649,60.0,3.0,6.0,2.0
9650,0.0,-1.0,0.0,-1.0
9651,43.0,1.0,4.0,2.0
9652,43.0,1.0,4.0,2.0
9653,43.0,1.0,4.0,2.0
9654,43.0,1.0,4.0,2.0
9655,33.857143,4.0,2.7142856,1.0
9656,33.857143,4.0,2.7142856,1.0
9657,33.857143,4.0,2.7142856,1.0
9658,33.857143,4.0,2.7142856,1.0
9659,33.857143,4.0,2.7142856,1.0
9660,40.0,1.0,3.5714285,1.0
9661,40.0,1.0,3.5714285,1.0
9662,33.0,1.0,3.0,0.0
9663,33.0,1.0,3.0,0.0
9664,33.0,1.0,3.0,0.0
9665,33.0,1.0,3.0,0.0
9666,33.0,1.0,3.0,0.0
9667,33.0,1.0,3.0,0.0
9668,33.0,1.0,3.0,0.0
9669,33.0,1.0,3.0,0.0
9670,33.0,1.0,3.0,0.0
9671,33.0,1.0,3.0,0.0
9672,33.0,1.0,3.0,2.0
9673,33.0,1.0,3.0,2.0
9674,33.0,1.0,3.0,2.0
9675,33.0,1.0,3.0,2.0
9676,33.0,1.0,3.0,2.0
9677,33.0,1.0,3.0,2.0
9678,33.0,1.0,3.0,2.0
9679,33.0,1.0,3.0,2.0
9680,33.0,1.0,3.0,2.0
9681,33.0,1.0,3.0,2.0
9682,33.0,1.0,3.0,2.0
9683,33.0,1.0,3.0,2.0
9684,33.0,1.0,3.0,2.0
9685,33.0,1.0,3.0,2.0
9686,33.0,1.0,3.0,2.0
9687,33.0,1.0,3.0,2.0
9688,33.0,1.0,3.0,2.0
9689,33.0,1.0,3.0,2.0
9690,33.0,1.0,3.0,2.0
9691,33.0,1.0,3.0,2.0
9692,33.0,1.0,3.0,2.0
9693,33.0,1.0,3.0,2.0
9694,33.0,1.0,3.0,2.0
9695,33.0,1.0,3.0,2.0
9696,33.0,1.0,3.0,2.0
9697,33.333332,1.0,3.3333333,2.0
9698,33.333332,1.0,3.3333333,2.0
9699,33.333332,1.0,3.3333333,2.0
9700,33.333332,1.0,3.3333333,2.0
9701,33.333332,1.0,3.3333333,2.0
9702,34.0,3.0,4.0,2.0
9703,34.0,3.0,4.0,2.0
9704,34.0,3.0,4.0,2.0
9705,34.0,3.0,4.0,2.0
9706,34.0,3.0,4.0,2.0
9707,34.0,3.0,4.0,2.0
9708,34.0,3.0,4.0,2.0
9709,0.0,-1.0,0.0,-1.0
9710,0.0,-1.0,0.0,-1.0
9711,51.333332,3.0,5.3333335,2.0
9712,51.333332,3.0,5.3333335,2.0
9713,51.333332,3.0,5.3333335,2.0
9714,51.333332,3.0,5.3333335,2.0
9715,51.333332,3.0,5.3333335,2.0
9716,0.0,-1.0,0.0,-1.0
9717,0.0,-1.0,0.0,-1.0
9718,0.0,-1.0,0.0,-1.0
9719,60.0,3.0,6.0,2.0
9720,60.0,3.0,6.0,2.0
9721,60.0,3.0,6.0,2.0
9722,60.0,3.0,6.0,2.0
9723,0.0,-1.0,0.0,-1.0
9724,0.0,-1.0,0.0,-1.0
9725,0.0,-1.0,0.0,-1.0
9726,0.0,-1.0,0.0,-1.0
9727,49.0,3.0,4.25,2.0
9728,49.0,3.0,4.25,2.0
9729,49.0,3.0,4.25,2.0
9730,49.0,3.0,4.25,2.0
9731,53.0,3.0,5.25,2.0
9732,50.666668,3.0,5.3333335,2.0
9733,60.0,3.0,6.0,2.0
9734,60.0,3.0,6.0,2.0
9735,60.0,3.0,6.0,2.0
9736,60.0,3.0,6.0,2.0
9737,60.0,3.0,6.0,2.0
9738,60.0,3.0,6.0,2.0
9739,60.0,3.0,6.0,2.0
9740,60.0,3.0,6.0,2.0
9741,0.0,-1.0,0.0,-1.0
9742,0.0,-1.0,0.0,-1.0
9743,60.0,3.0,6.0,2.0
9744,60.0,3.0,6.0,2.0
9745,60.0,3.0,6.0,2.0
9746,60.0,3.0,6.0,2.0
9747,53.0,3.0,5.25,2.0
9748,53.0,3.0,5.25,2.0
9749,53.0,3.0,5.25,2.0
9750,53.0,3.0,5.25,2.0
9751,53.0,3.0,5.25,2.0
9752,60.0,3.0,6.0,1.0
9753,60.0,3.0,6.0,1.0
9754,51.0,3.0,5.0,2.0
9755,51.0,3.0,5.0,2.0
9756,32.0,1.0,3.5,2.0
9757,32.0,3.0,4.0,2.0
9758,32.0,3.0,4.0,2.0
9759,32.0,3.0,4.0,2.0
9760,32.0,3.0,4.0,2.0
9761,32.0,3.0,4.0,2.0
9762,32.0,3.0,4.0,2.0
9763,0.0,-1.0,0.0,-1.0
9764,0.0,-1.0,0.0,-1.0
9765,32.0,3.0,4.0,2.0
9766,32.0,3.0,4.0,2.0
9767,32.0,3.0,4.0,2.0
9768,32.0,3.0,4.0,2.0
9769,32.0,3.0,4.0,2.0
9770,32.0,3.0,4.0,2.0
9771,32.0,3.0,4.0,2.0
9772,32.0,3.0,4.0,2.0
9773,32.166668,3.0,3.5,2.0
9774,32.166668,3.0,3.5,2.0
9775,42.0,3.0,4.0,2.0
9776,42.0,3.0,4.0,2.0
9777,42.0,3.0,4.0,2.0
9778,42.0,3.0,4.0,2.0
9779,42.0,3.0,4.0,2.0
9780,42.0,3.0,4.0,2.0
9781,42.0,3.0,4.0,2.0
9782,42.0,3.0,4.0,2.0
9783,42.0,3.0,4.0,2.0
9784,42.0,3.0,4.0,2.0
9785,42.0,3.0,4.0,2.0
9786,42.0,3.0,4.0,2.0
9787,42.0,3.0,4.0,2.0
9788,42.0,3.0,4.0,2.0
9789,42.0,3.0,4.0,2.0
9790,42.0,3.0,4.0,2.0
9791,42.0,3.0,4.0,2.0
9792,42.0,3.0,4.0,2.0
9793,42.0,3.0,4.0,2.0
9794,42.0,3.0,4.0,2.0
9795,42.0,3.0,4.0,2.0
9796,42.0,3.0,4.0,2.0
9797,42.0,3.0,4.0,2.0
9798,42.0,3.0,4.0,2.0
9799,42.0,3.0,4.0,2.0
9800,42.0,3.0,4.0,2.0
9801,42.0,3.0,4.0,2.0
9802,42.0,3.0,4.0,2.0
9803,42.0,3.0,4.0,2.0
9804,0.0,-1.0,0.0,-1.0
9805,0.0,-1.0,0.0,-1.0
9806,42.0,3.0,4.0,1.0
9807,42.0,3.0,4.0,1.0
9808,42.0,3.0,4.0,1.0
9809,37.5,3.0,4.0,1.0
9810,37.5,3.0,4.0,1.0
9811,33.0,3.0,4.0,2.0
9812,33.0,3.0,4.0,2.0
9813,33.0,3.0,4.0,2.0
9814,33.0,3.0,4.0,2.0
9815,33.0,3.0,4.0,2.0
9816,33.0,3.0,4.0,2.0
9817,41.0,3.0,4.0,2.0
9818,41.0,3.0,4.0,2.0
9819,41.0,3.0,4.0,2.0
9820,37.0,3.0,4.0,2.0
9821,37.0,3.0,4.0,2.0
9822,38.2,3.0,4.0,2.0
9823,38.2,3.0,4.0,2.0
9824,38.2,3.0,4.0,2.0
9825,38.2,3.0,4.0,2.0
9826,0.0,-1.0,0.0,-1.0
9827,42.0,3.0,4.0,2.0
9828,42.0,3.0,4.0,2.0
9829,42.0,3.0,4.0,2.0
9830,0.0,-1.0,0.0,-1.0
9831,42.0,3.0,4.0,2.0
9832,42.0,3.0,4.0,2.0
9833,42.0,3.0,4.0,2.0
9834,42.0,3.0,4.0,2.0
9835,42.0,3.0,4.0,2.0
9836,42.0,3.0,4.0,2.0
9837,42.0,3.0,4.0,2.0
9838,42.0,3.0,4.0,2.0
9839,0.0,-1.0,0.0,-1.0
9840,0.0,-1.0,0.0,-1.0
9841,42.0,3.0,4.0,2.0
9842,42.0,3.0,4.0,2.0
9843,42.0,3.0,4.0,2.0
9844,42.0,3.0,4.0,2.0
9845,42.0,3.0,4.0,2.0
9846,42.0,3.0,4.0,2.0
9847,42.0,3.0,4.0,1.0
9848,42.0,3.0,4.0,1.0
9849,42.0,3.0,4.0,1.0
9850,42.0,3.0,4.0,1.0
9851,42.0,3.0,4.0,1.0
9852,0.0,-1.0,0.0,-1.0
9853,35.25,3.0,3.25,1.0
9854,35.25,3.0,3.25,1.0
9855,35.25,3.0,3.25,1.0
9856,42.0,3.0,4.0,1.0
9857,42.0,3.0,4.0,1.0
9858,42.0,3.0,4.0,1.0
9859,42.0,3.0,4.0,1.0
9860,42.0,3.0,4.0,1.0
9861,42.0,3.0,4.0,1.0
9862,42.0,3.0,4.0,1.0
9863,42.0,3.0,4.0,1.0
9864,42.0,3.0,4.0,1.0
9865,42.0,3.0,4.0,1.0
9866,42.0,3.0,4.0,1.0
9867,38.333332,3.0,4.0,1.0
9868,38.333332,3.0,4.0,1.0
9869,38.333332,3.0,4.0,1.0
9870,33.0,3.0,4.0,2.0
9871,33.0,3.0,4.0,2.0
9872,33.0,3.0,4.0,2.0
9873,33.0,3.0,4.0,2.0
9874,33.0,3.0,4.0,2.0
9875,33.0,3.0,4.0,2.0
9876,33.0,3.0,4.0,2.0
9877,33.0,3.0,4.0,2.0
9878,30.75,1.0,3.25,1.0
9879,30.75,1.0,3.25,1.0
9880,30.75,1.0,3.25,1.0
9881,30.75,1.0,3.25,1.0
9882,30.0,1.0,3.0,1.0
9883,30.0,1.0,3.0,1.0
9884,30.0,1.0,3.0,1.0
9885,0.0,-1.0,0.0,-1.0
9886,0.0,-1.0,0.0,-1.0
9887,0.0,-1.0,0.0,-1.0
9888,30.0,1.0,3.0,1.0
9889,30.0,1.0,3.0,1.0
9890,30.0,1.0,3.0,1.0
9891,30.0,1.0,3.0,1.0
9892,30.0,1.0,3.0,1.0
9893,30.0,1.0,3.0,1.0
9894,30.0,1.0,3.0,1.0
9895,30.0,1.0,3.0,1.0
9896,30.0,1.0,3.0,1.0
9897,30.0,1.0,3.0,1.0
9898,30.0,1.0,3.0,1.0
9899,30.0,1.0,3.0,1.0
9900,30.0,1.0,3.0,1.0
9901,30.0,1.0,3.0,1.0
9902,0.0,-1.0,0.0,-1.0
9903,30.0,1.0,3.0,2.0
9904,30.0,1.0,3.0,2.0
9905,30.0,4.0,3.0,3.0
9906,30.0,4.0,3.0,3.0
9907,30.0,4.0,3.0,3.0
9908,30.0,4.0,3.0,3.0
9909,30.0,4.0,3.0,3.0
9910,30.0,4.0,3.0,3.0
9911,30.0,4.0,3.0,3.0
9912,30.0,4.0,3.0,3.0
9913,0.0,-1.0,0.0,-1.0
9914,0.0,-1.0,0.0,-1.0
9915,0.0,-1.0,0.0,-1.0
9916,0.0,-1.0,0.0,-1.0
9917,0.0,-1.0,0.0,-1.0
9918,30.0,4.0,3.0,3.0
9919,30.0,4.0,3.0,3.0
9920,30.0,4.0,3.0,3.0
9921,30.0,4.0,3.0,3.0
9922,30.0,4.0,3.0,3.0
9923,30.0,4.0,3.0,3.0
9924,30.0,4.0,3.0,3.0
9925,30.0,4.0,3.0,3.0
9926,30.0,4.0,3.0,3.0
9927,30.0,4.0,3.0,3.0
9928,30.0,4.0,3.0,3.0
9929,30.0,4.0,3.0,3.0
9930,30.0,4.0,3.0,3.0
9931,30.0,4.0,3.0,3.0
9932,30.0,4.0,3.0,3.0
9933,30.0,4.0,3.0,3.0
9934,30.0,4.0,3.0,3.0
9935,30.0,4.0,3.0,3.0
9936,30.0,4.0,3.0,3.0
9937,30.0,4.0,3.0,3.0
9938,30.0,4.0,3.0,3.0
9939,30.0,4.0,3.0,3.0
9940,0.0,-1.0,0.0,-1.0
9941,30.0,4.0,3.0,3.0
9942,30.0,4.0,3.0,3.0
9943,30.0,4.0,3.0,3.0
9944,30.0,4.0,3.0,3.0
9945,30.0,4.0,3.0,3.0
9946,38.0,4.0,3.0,2.0
9947,38.0,4.0,3.0,2.0
9948,38.0,4.0,3.0,2.0
9949,38.0,4.0,3.0,2.0
9950,40.5,1.0,4.0,2.0
9951,35.5,1.0,3.5,2.0
9952,35.5,1.0,3.5,2.0
9953,35.5,1.0,3.5,2.0
9954,35.5,1.0,3.5,2.0
9955,30.0,4.0,3.0,3.0
9956,30.0,4.0,3.0,3.0
9957,30.0,4.0,3.0,3.0
9958,30.0,4.0,3.0,3.0
9959,30.0,4.0,3.0,3.0
9960,30.0,4.0,3.0,3.0
9961,30.0,4.0,3.0,3.0
9962,32.857143,4.0,2.7142856,2.0
9963,32.857143,4.0,2.7142856,2.0
9964,28.0,1.0,3.0,2.0
9965,28.0,1.0,3.0,2.0
9966,32.0,4.0,2.75,2.0
9967,32.0,4.0,2.75,2.0
9968,32.0,4.0,2.75,2.0
9969,28.0,1.0,3.0,2.0
9970,28.0,1.0,3.0,2.0
9971,28.0,1.0,3.0,2.0
9972,28.0,1.0,3.0,2.0
9973,28.0,4.0,3.0,2.0
9974,28.0,4.0,3.0,2.0
9975,28.0,4.0,3.0,2.0
9976,28.0,4.0,3.0,2.0
9977,28.0,1.0,3.0,2.0
9978,28.0,1.0,3.0,2.0
9979,28.0,1.0,3.0,2.0
9980,28.0,1.0,3.0,2.0
9981,28.0,1.0,3.0,2.0
9982,35.4,1.0,3.4,2.0
9983,35.4,1.0,3.4,2.0
9984,35.4,1.0,3.4,2.0
9985,0.0,-1.0,0.0,-1.0
9986,0.0,-1.0,0.0,-1.0
9987,0.0,-1.0,0.0,-1.0
9988,0.0,-1.0,0.0,-1.0
9989,0.0,-1.0,0.0,-1.0
9990,0.0,-1.0,0.0,-1.0
9991,65.0,3.0,6.0,2.0
9992,65.0,3.0,6.0,2.0
9993,65.0,3.0,6.0,2.0
9994,65.0,3.0,6.0,2.0
9995,65.0,3.0,6.0,2.0
9996,0.0,-1.0,0.0,-1.0
9997,0.0,-1.0,0.0,-1.0
9998,0.0,-1.0,0.0,-1.0
9999,65.0,3.0,6.0,2.0
10000,65.0,3.0,6.0,2.0
10001,65.0,3.0,6.0,2.0
10002,65.0,3.0,6.0,2.0
10003,50.0,3.0,4.3333335,2.0
10004,50.0,3.0,4.3333335,2.0
10005,50.0,3.0,4.3333335,2.0
10006,50.0,3.0,4.3333335,2.0
10007,50.0,3.0,4.3333335,2.0
10008,50.0,3.0,5.0,2.0
10009,50.0,3.0,5.0,2.0
10010,60.0,3.0,6.0,3.0
10011,60.0,3.0,6.0,3.0
10012,60.0,3.0,6.0,3.0
10013,60.0,3.0,6.0,3.0
10014,60.0,3.0,6.0,3.0
10015,60.0,3.0,6.0,3.0
10016,60.0,3.0,6.0,3.0
10017,60.0,3.0,6.0,3.0
10018,60.0,3.0,6.0,3.0
10019,60.0,3.0,6.0,3.0
10020,60.0,3.0,6.0,3.0
10021,60.0,3.0,6.0,3.0
10022,60.0,3.0,6.0,3.0
10023,60.0,3.0,6.0,3.0
10024,60.0,3.0,6.0,3.0
10025,60.0,3.0,6.0,3.0
10026,60.0,3.0,6.0,3.0
10027,60.0,3.0,6.0,3.0
10028,60.0,3.0,6.0,3.0
10029,60.0,3.0,6.0,3.0
