,gndvi,blue,ndbi,swir22,ndsi,green,arvi,coastal,building_year,si,swir16,ndwi,ndvi,building_sd,nbr,albedo,ui,red,awei_sh,building_height,var,ibi,evi,awei_nsh,street_lane,nir08,savi,msavi,street_width,hcho,lwir11,o3,population_res1000,so2,aod_55,co,residence_1000_1,street_orientation_0,street_orientation_1,street_orientation_2,street_orientation_3,park_200_1,commercial_1000_1,manufacture_100_1,zonedist_level1_30_1,zonedist_level1_30_2,zonedist_level1_30_3,street_traffic_1,street_traffic_2,street_traffic_3,street_traffic_4,park_1000_1,residence_200_1,park_100_1,park_500_1,manufacture_1000_1,commercial_500_1,manufacture_200_1,manufacture_500_1,commercial_200_1,commercial_100_1,residence_100_1,residence_500_1,overlay_level1_0,overlay_level1_1,y_test,y_pred
7235,0.2877327203372617,0.2799187353183925,0.5704511697396614,0.1469164070417776,0.658440649519326,0.20459912989434412,0.18627013523388586,0.30536498353457714,0.9643564356435643,0.20860062700754906,0.20619830782393767,0.7122672795955063,0.2368681180079391,0.03832730402078121,0.3357318835224719,0.22673864162770618,0.286996943734843,0.2098432774264505,0.4846829305178785,0.060650349650349655,0.0006994354838709678,0.7528123726613294,0.15667750287809679,0.8546097658792511,0.75,0.25252467294009645,0.16245852570504937,0.11997779028475226,0.5849056603773585,0.26718723892645546,0.4917001572601809,0.06564928347485477,0.3549525459307836,0.40911552341981783,0.5432098765432101,0.11277401113839858,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.007930516,1.0090587
6950,0.43806275870814726,0.28182337629356863,0.44557100756312384,0.1366690439548064,0.5965670503771454,0.2124300807955252,0.37719604140766455,0.29239846322722285,0.9673267326732673,0.24574765962181508,0.24427226922711287,0.56193724123575,0.41429466157063033,0.003458222441791901,0.5167795905381352,0.2877830377384094,0.3769180321988978,0.19686554852900756,0.5853757667986805,0.03927972027972028,0.0007263361818504765,0.7606178164922127,0.33408826002392666,0.8322627727628351,0.4583333375,0.3902341060362635,0.3297070194388439,0.25900109186544923,0.3647798867924528,0.26718723892645546,0.4920496243229071,0.06564928347485477,0.4059731642656965,0.40911552341981783,0.0,0.06376125533745913,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.985331716,0.986556
1817,0.797248929197575,0.16589422893784497,0.26248068358078447,0.04601929357006118,0.24277444680831972,0.05233064014916097,0.8331219052854725,0.20094676180021928,0.0,0.38654209848156634,0.1608993250308965,0.20275107069817333,0.7948041226733774,0.0,0.7836524256595852,0.20390349339976543,0.7238562658310724,0.04052790761616717,0.6728357136780814,0.0,0.0,0.7595871158057358,0.5788463477139355,0.8612259836117666,0.5,0.4015377553362405,0.5782008332429314,0.47842433618868846,0.41981132075471694,0.43048960280052906,0.277651581338459,0.11247083772575195,0.0912584359325743,0.8584707760066567,0.716049382716049,3.256062086620659e-12,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.986413573,0.98870015
1937,0.3481198164154883,0.2354771125642816,0.47920440130530784,0.052025074133853835,0.6807007412008865,0.10807955251709139,0.2844950003171317,0.27490395170142673,0.9455445544554456,0.12231578119339237,0.0929270843236049,0.65188018347211,0.2779516302451096,0.003187301789669955,0.47161948626303685,0.12813104596314984,0.25307444676909213,0.1248281550728624,0.5146176167566187,0.21923076923076923,0.0036453488372093024,0.7571933138046214,0.15740137995651987,0.9485166654613271,0.5,0.15142299747532706,0.1609334695903063,0.11473561007033305,0.40566037735849053,0.43323834685599416,0.5135418486807619,0.11265173501686832,0.2272278270515463,0.8543273636053905,0.45679012345678993,0.04746595393364217,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.986894399,0.9899509
3771,0.2997296330836046,0.38556282140816456,0.5917347405052324,0.2369655793701438,0.6195054237872988,0.29645742697327526,0.22647163361862638,0.39489571899012077,0.9517326732673267,0.19244952852101058,0.33173305447285867,0.7002703668675401,0.2466609199428115,0.006215238489856412,0.3145369648900428,0.363486022587436,0.3156324006596548,0.296618091833929,0.4726220970348874,0.07840559440559441,0.001698787878787879,0.7508800378592958,0.21233423974208904,0.7508607219325754,0.375,0.38702088593068634,0.19607749308369327,0.15126975319512476,0.3113207547169811,0.2410190188191759,0.3774244277476868,0.15211158258443902,0.6506714667910498,0.4499455313052224,0.5061728395061729,0.11277401114169017,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.987375224,0.98875946
2335,0.2080581560294883,0.33401053901339595,0.5808428006139966,0.14905596636762874,0.7498249510463185,0.24536979490366664,0.09668884907299169,0.35023326015367734,0.0,0.1335810487585863,0.20886015780967754,0.7919418439118466,0.1346213743604218,0.0,0.32671063725623706,0.25471309605063236,0.18617184373810708,0.2647236733571626,0.4874901934837472,0.0,0.0,0.7518412542762302,0.08461831347895007,0.8743839071844804,0.75,0.24965572641725964,0.08579532887103351,0.06192977920364591,0.5389150943396226,0.4304896028007784,0.6428446618906176,0.11247083775309363,1.0,0.8584707760066701,0.5925925925925926,5.799805080641818e-12,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.999395863,0.9994527
2072,0.2866508303330599,0.4140054599707955,0.5375813809970827,0.17229082992380151,0.6964543988988929,0.34773151025481663,0.2670052967657903,0.3861141602634465,0.0,0.17007089411643592,0.34047913299743326,0.7133491696235803,0.2759913063608219,0.0,0.48680718646439003,0.39376338319680854,0.30117292562939035,0.31322518559252144,0.5763395937502953,0.0,0.0,0.7583144677531598,0.2633023035789866,0.8127121671345574,0.25,0.4435965113610283,0.2317309893182652,0.182195772481486,0.25943396226415094,0.6495868574367138,0.4412021666957906,0.12688982384423753,0.6540916195034298,0.528207112458008,0.666666666666667,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.972469633,0.9773146
5079,0.36614421239979783,0.25274585740587896,0.5774995082705379,0.16121767200930898,0.549371387563983,0.1781230577998757,0.18533342433558253,0.2530872667398461,0.994059405940594,0.2721796307935654,0.22426086129860257,0.6338557875256674,0.267410878641225,0.003187301789669955,0.32627399120351497,0.2275422530477786,0.32579682723072095,0.206048941435249,0.4714878493719102,0.043356643356643354,0.0008322147651006711,0.7524179259826498,0.17307858182109875,0.8164947414327759,0.40625,0.27002524672940104,0.18804778810582834,0.140194329006066,0.35141509433962265,0.26718723892645546,0.45692818451861017,0.06564928350218224,0.28664426874513965,0.40911552341981783,0.46913580246913567,0.11277401114096008,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.012137739,1.0083841
1726,0.5672105063268056,0.22239857786807163,0.34083057346549406,0.08190383243872214,0.5280803449495957,0.1339962709757611,0.5166761012863986,0.24965697036223905,0.0,0.2743357258838981,0.17525430173970913,0.4327894935951913,0.5423870621435084,0.0,0.6372361409773395,0.22778613216119792,0.4417192623838907,0.12493813582623056,0.6261803264742856,0.0,0.0,0.7614984881295329,0.4014452836546771,0.8751312176338966,0.5833333125,0.36315125086068406,0.4064395932643174,0.32067983796295024,0.47327045283018865,0.4304896028007784,0.3692119517735477,0.11247083775309363,0.22479535937010134,0.8584707760066701,0.5308641975308643,0.5114698263784767,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.97523438,0.97544074
1047,0.46591113830109204,0.2489365754555266,0.6511479846947824,0.15374798243309185,0.3480609695072079,0.15624611559975116,0.31024955471353144,0.2773737650933038,0.0,0.3467588398973385,0.30454415818994185,0.5340888616207683,0.37138297883810056,0.0,0.3957373431658766,0.24883990539076623,0.4952876307886373,0.17965356062689025,0.4579335897993327,0.0,0.0,0.7491946499658043,0.2600787411723339,0.748099398864351,0.5,0.3126004131282994,0.2728293223030739,0.20834103192149034,0.40566037735849053,0.2671872389267048,0.7206010833478951,0.06564928357239808,0.28664426874513965,0.4091155234193143,0.3209876543209873,0.11277401114756103,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.011176088,1.0151548
4610,0.3746610241784228,0.2726176115802169,0.5069925331364884,0.1557373972448482,0.6145563369067921,0.19515226848974518,0.27146990967922247,0.2725027442371021,0.9905940594059406,0.229877078067585,0.21494438634851226,0.625338975753829,0.32196048256087273,0.039341764809000944,0.38038978075001373,0.24635015740116617,0.32537812518242115,0.19895518284300243,0.5123916557180259,0.04243815384615385,0.0007585819999999999,0.7565881059068368,0.229358289662556,0.8352191416668309,0.5,0.30341978425522154,0.23554821405057857,0.17854689191686318,0.3773584905660377,0.22389430911396438,0.6459898654551797,0.20869270697346565,0.3860877828062462,0.4766650409315145,0.3580246913580245,0.11277401113839858,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.999756482,1.0049093
2815,0.43197399331270775,0.24652403022030345,0.4756624604495997,0.16572200743215332,0.5719994076281327,0.18576755748912369,0.23945769550487067,0.24993139407244763,0.9554455445544554,0.2817665950117244,0.22326266755395002,0.5680260066202731,0.33498232341151346,0.050621613093435755,0.3964826694328632,0.25516027385046874,0.3131257604404947,0.2113280175969207,0.5263854362600073,0.06865623356643356,0.0012272301750000001,0.7570315459717191,0.23194827695858966,0.8161046497612332,0.5,0.3366995639201286,0.25455647240957513,0.19529722650768155,0.3773584905660377,0.22008526817018545,0.43596016075485045,0.22127801931358704,0.3672178233713485,0.48260824860728574,0.37037037037037024,0.11277401114169017,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.005526388,1.0060272
9023,0.46266626989917137,0.24569868579772688,0.4655081511098915,0.10701550242108017,0.5412846376329257,0.15661901802361716,0.3753891230215878,0.27078759604829855,0.0,0.2585554580041705,0.19978134803688546,0.5373337300225622,0.4143799295625077,0.0,0.5109542109267498,0.225139548091342,0.3935857669040171,0.15864723673357178,0.5543399151204667,0.0,0.0,0.7575916056830311,0.29411969561145507,0.8556858052653611,0.6041666875,0.3104773927014001,0.300857594305845,0.23041905570186494,0.5094339622641509,0.4304896028007784,0.3772496942163208,0.11247083775309363,0.5898741129449746,0.8584707760066701,0.7839506172839505,0.11277401114426766,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.989538939,0.9954961
2320,0.26045014832832447,0.29572725541235473,0.5829467730003195,0.12172966480237228,0.6798160901004475,0.18259788688626452,0.16107401993305354,0.3262211855104281,0.9405940594059407,0.1434286856513467,0.17335298032132335,0.7395498515993038,0.18068204145610295,0.003187301789669955,0.3317651637633165,0.20477511338561255,0.23743776544740744,0.2040692878746219,0.4773906632513205,0.1092027972027972,0.0014732075471698114,0.751910732716689,0.11394900100589055,0.8843663092287359,0.65625,0.20633463392242352,0.11468274598925463,0.08267587040623503,0.5,0.4304896028007784,0.5388782107286403,0.11247083775309363,1.0,0.8584707760066701,0.5925925925925926,5.799805080641818e-12,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.997232148,0.996831
6074,0.295813629755043,0.28741032315408543,0.6240058898602517,0.183776885252055,0.5892954637957903,0.21199502796768158,0.1746674041221314,0.30385565312843027,0.9896039603960396,0.24047841840986603,0.2474094495674492,0.7041863701796343,0.23074267911252855,0.003187301789669955,0.2758528965067232,0.24800542905308764,0.32603999331489747,0.22403079461094302,0.4468463188937304,0.2951048951048951,0.004688888888888889,0.7488701456971741,0.1552264410817603,0.804110426624414,0.5625,0.2681891209547854,0.1612869600994007,0.11966733476899329,0.4245283018867924,0.4483729673985858,0.3959461820723398,0.11364775786491066,0.29234693923126615,0.8315136810001723,0.5925925925925926,3.256062086620659e-12,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.971387776,0.97147846
4065,0.35668568392639854,0.29153704526696717,0.4974654260343948,0.16298187004992293,0.6489351126527214,0.21789931634555623,0.22496392815566324,0.3077661909989023,0.9559405940594059,0.21192528427159388,0.2253541211141742,0.6433143160120611,0.2851544048679138,0.003187301789669955,0.3882530396049314,0.26939547787319185,0.276792582627547,0.23117954357987344,0.5231859126440259,0.06166433566433567,0.0010967661691542287,0.7571961266302258,0.20762988320721665,0.8349342432550302,0.425,0.3240188202891899,0.21407552904832955,0.16279486553550743,0.37924528301886795,0.2671872389267048,0.5325878035995104,0.06564928357239808,0.43917171209722855,0.4091155234193143,0.3209876543209873,0.11277401114756103,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.021273424,1.0192577
6449,0.25914286891876853,0.4140054599707955,0.6358219638670356,0.22927067302278448,0.6229614081965325,0.2962709757613422,0.26628594110069775,0.4442919868276619,0.9541725742574257,0.1609136238812197,0.3293564026998764,0.7408571310299121,0.23487879450118473,0.03678149452580918,0.28916006014070167,0.35423613063117065,0.3403903509949773,0.2791311520483915,0.4473850865336444,0.08994464335664334,0.0021436806666666666,0.744070647465741,0.21341418782895655,0.7588554096729583,0.375,0.35024099150791843,0.1797891856386633,0.13700732247802938,0.2830188679245283,0.43048960280102777,0.46706272933776094,0.11247083778825129,0.594726186624749,0.8584707760066872,0.666666666666667,9.055867167262477e-12,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.989899558,0.99026805
4850,0.44275414478011016,0.24360358072503308,0.525608765272313,0.14883074959648662,0.5042514530814899,0.1613424487259165,0.301849298397309,0.2672200878155873,0.0,0.2870019234592804,0.22345279969578857,0.5572458551423035,0.36666805376053335,0.0,0.3948228401635053,0.2316871405054987,0.39003821598489324,0.1764091284025297,0.5034169210847187,0.0,0.0,0.7547959571664864,0.251449260241892,0.8143492372392903,0.4722222125,0.3022148267156301,0.2660802919451183,0.2023893913706173,0.3951782075471698,0.26718723892645546,0.5069019744889054,0.06564928350996979,0.3860877828062462,0.40911552341981783,0.7345679012345676,0.11277401114169017,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.00480515,1.0048018
766,0.37443554213546815,0.30575836454828265,0.5866096246348972,0.1883562929319469,0.5289890862621918,0.21006836544437538,0.2638997538466518,0.32183040614709085,0.0,0.2422013209753596,0.2772126628006465,0.6255644578017658,0.3003127076174542,0.0,0.33862554607275047,0.28419616419792504,0.368667483973388,0.2244707176244157,0.47200298685217906,0.0,0.0,0.7518378950810966,0.2286685291827391,0.7758550787524956,0.375,0.3268877668120267,0.22618812777041752,0.1724260068504645,0.29245283018867924,0.26718723892645546,0.5836099947579929,0.06564928347485477,0.4685081300787519,0.40911552341981783,0.3950617283950617,0.11277401113839858,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.009012373,1.0080154
2861,0.4730491973945168,0.31420227287156344,0.4445550595572772,0.21185390938778575,0.5496098510911649,0.24835301429459292,0.33789789376594087,0.3396679473106474,0.9529702970297029,0.2633089765969115,0.3157144215229585,0.526950802565567,0.3992802735819212,0.003187301789669955,0.4562205080020667,0.3731555320209642,0.3589770396611646,0.2577948858949685,0.5824267228749397,0.02269057202797203,0.0005553365074654402,0.75958851197499,0.35270485427983067,0.7474638562534105,0.4464285625,0.4970162956162498,0.3503057704404427,0.282588070950662,0.2756064622641509,0.20815655355630866,0.28324305434212826,0.26069040324823334,0.3672178233713485,0.5012204988118621,0.4382716049382718,0.11277401113839858,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.999275656,1.0004745
3100,0.288760148968513,0.27337946797028734,0.5867268420008485,0.14428887804511842,0.6391268582961174,0.20062150403977605,0.15870742749128983,0.283685510428101,0.9579207920792079,0.22350466034894184,0.21023861583800724,0.711239850963216,0.2217424662254657,0.003187301789669955,0.33560225738161165,0.22316729968387594,0.28470486709461545,0.21435248831454487,0.47970641889656596,0.0418011986013986,0.000747196425,0.7516367716469874,0.14258189119256376,0.8512501561462449,0.375,0.2478769795731008,0.15077239801775183,0.11095830626431202,0.3773584905660377,0.20815655355655796,0.5885025336362064,0.26069040334601823,0.4700395049461313,0.5012204988113586,0.40740740740740744,0.11277401114756103,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.99350575,0.994259
1144,0.31015740458185526,0.345438384864453,0.6309537532591315,0.24777598438497056,0.5635789381775079,0.2691733996270973,0.1678931470298156,0.3697859495060373,0.9742574257425742,0.23908946451635224,0.3337769749976234,0.6898425953655101,0.22346555569984844,0.05787657173819503,0.267533869071639,0.3374643194612826,0.32422237784242713,0.2927137750893595,0.4346248003251508,0.05562752447552447,0.0009249693023255814,0.7485617541031689,0.1709903626492107,0.7280973388296809,0.5,0.35873307321551534,0.17170412867375312,0.1309515158401725,0.40566037735849053,0.26718723892645546,0.5039315044557036,0.06564928350996979,0.43917171209722855,0.40911552341981783,0.691358024691358,0.03461617623761981,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.022235075,1.0188572
9192,0.22634948059600002,0.3350263475334899,0.6137859997594849,0.17852182725873655,0.6892425556585444,0.2529521441889372,0.15504897023097788,0.330200329308452,0.9326732673267327,0.17175913052241987,0.2444148683334918,0.7736505193461487,0.18296873089611704,0.003187301789669955,0.29048999440469037,0.2704428362228824,0.266538746875365,0.2531756942535058,0.4639261982853955,0.07889510489510489,0.0018196774193548386,0.7479036387233862,0.12753050322571272,0.8326901203805365,0.375,0.271115446408079,0.1258521731482904,0.09274795898746468,0.29245283018867924,0.43048960280052906,0.513716582212125,0.11247083772575195,0.3439126901049423,0.8584707760066567,0.5617283950617282,0.11277401114169017,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.992303686,0.9924674
4053,0.1750815044028442,0.5432036061202463,0.6405267398354754,0.36522653053564047,0.7248056423891632,0.49005593536357983,0.07779660434941442,0.556188254665203,0.9533415841584159,0.14944209192608968,0.4666793421427893,0.8249184955528339,0.11208488196087518,0.02210234107316451,0.23459026775544234,0.5319998146783107,0.21417578589921055,0.49782788012097895,0.43141582464531125,0.05130769230769231,0.0007337,0.74313829271822,0.08218231797427145,0.6740367694273321,0.5,0.4951227909111775,0.07737726422977498,0.05814222854462394,0.4716981132075472,0.26718723892645546,0.39699458326052994,0.06564928347485477,0.43917171209722855,0.40911552341981783,0.3209876543209873,0.11277401113839858,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.01478228,1.0145898
2273,0.24904662737647726,0.3646752587137322,0.588349158904892,0.24488570248864533,0.6884951201637308,0.31348663766314455,0.10641163885321687,0.3813117453347967,0.9497524752475248,0.19669173388801625,0.30910732959406795,0.7509533725737264,0.17181765311034547,0.029993663644042132,0.27690438720995486,0.349473217810419,0.2326185084163458,0.33280175969205406,0.4672107904761002,0.08425640839160839,1.0,0.7512522648869019,0.12481175214862791,0.7729841793720398,0.0,0.36315125086068406,0.12758658018017838,0.09637159152220852,0.0,0.4304896028007784,0.4336886248471099,0.11247083775309363,1.0,0.8584707760066701,0.5925925925925926,5.799805080641818e-12,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.99482802,0.9950216
5183,0.43815471882363716,0.26391975112691257,0.45707108559525167,0.10405014826770766,0.5838433640080557,0.1576755748912368,0.3711454357222503,0.2809412733260154,0.9475247524752476,0.207148301331381,0.1829071204487117,0.5618452810964241,0.3857307939522646,0.003187301789669955,0.4977860468064132,0.22204386955653083,0.3541806846826668,0.1622216112180368,0.5502046371825289,0.2153846153846154,0.0037868851217414713,0.7581302100009243,0.27817305506964835,0.8713486433356783,0.4166666625,0.2917718613725041,0.2750285563970172,0.2087670160023805,0.3836478113207547,0.43048960280102777,0.40520705923466904,0.11247083778825129,0.7959124748039139,0.8584707760066872,0.9691358024691357,0.11277401114756103,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.981605318,0.98135567
10024,0.3006730494489043,0.33572471589105435,0.5524867294626417,0.20378364175518943,0.661556835770978,0.25736482287134865,0.15303833920080862,0.3692371020856202,0.9448019801980199,0.1896764304748815,0.2631428843045917,0.6993269504957539,0.21015673723891937,0.027936700186457154,0.31703881155726915,0.30796294385750816,0.24275354987902165,0.2837503436898544,0.48685217917332224,0.09974125874125873,0.0011885833333333334,0.7539979476027081,0.1544327635775796,0.802734148142791,0.75,0.33411751204957546,0.1567747699113975,0.11843478026381692,0.5660377358490566,0.22711450521483198,0.4911759566660827,0.3978473353443803,0.5875842086953939,0.5553742501688979,0.37037037037037024,0.11277401114756103,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.013700422,1.0109411
5335,0.37542083293828127,0.32594755888515015,0.519324396512749,0.2787432904170264,0.6000613977392641,0.30503418272218774,0.24121589107846936,0.2880076838638856,0.9373143564356435,0.27767432778621237,0.3545013784580283,0.6245791670214527,0.32337882216428193,0.006316929034725653,0.3336805346529107,0.38929193565794873,0.3373566072755964,0.3002474566950785,0.509953023242625,0.08500377902097901,0.0018993031874999999,0.7569323291180249,0.2715475252653906,0.7085752230425835,0.375,0.47859765893963757,0.28051909200329606,0.22363156361186115,0.3018867924528302,0.43048960280102777,0.3103267517036521,0.11247083778825129,0.605866402574542,0.8584707760066872,0.8271604938271602,0.06121663900321295,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.95828528,0.95830303
6705,0.2856880418235852,0.20703447400165068,0.7467329548891252,0.10825419466236254,0.47058600609561935,0.11174642635177107,0.2692804203476569,0.23024149286498352,0.9841584158415841,0.29691054688228313,0.1674588839243274,0.7143119580732801,0.286075597053862,0.003187301789669955,0.2255812971905044,0.12015685987334036,0.4838214663676867,0.10662634039043165,0.4107299828917642,0.1646993006993007,0.002075066079295154,0.7381130630473756,0.14707002382417572,0.8604282680587239,0.5625,0.1269221941703007,0.15665316607577365,0.11056795373714777,0.535377358490566,0.4304896028002798,0.4406779661016951,0.11247083769058008,0.7959124748039139,0.8584707760066395,0.9691358024691357,0.11275749583752948,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.988336875,0.9843934
10905,0.8128278585419662,0.17027490318075042,0.11921284740173416,0.06981719905408944,0.3613467935589155,0.0966438781852082,0.748742655003099,0.19888858397365505,0.0,0.4051358888405344,0.19122540165414964,0.1871721414264219,0.7859243605658593,0.0,0.8438100313180359,0.31644273298733366,0.6064435828162691,0.08193566125927959,0.837495392118869,0.0,0.0,0.7648457024065756,0.6906557249523637,0.8398739434104092,0.5,0.629274730319027,0.702928326274955,0.6190446624883905,0.4433962264150943,0.43048960280052906,0.23728813559321926,0.11247083771792177,0.15995650277649665,0.8584707760066529,1.0,0.09035849377299243,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.016585375,1.0118358
