feature,data_type,n_distinct,n_missing,n_negative,n_zeros,count,unique,top,freq,mean,std,min,25%,50%,75%,max
has_park_res30_distance_std_dev_3x3,float64,679 (6.05%),0 (0.00%),0 (0.00%),706 (6.29%),11229.0,,,,0.7375594540644759,0.22858386891563418,0.0,0.70788115,0.83952004,0.87270933,0.88376975
aod47_mean_5x5,float64,69 (0.61%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,0.26568676715053285,0.014521900671788456,0.2404383333333333,0.2536666666666666,0.2638066666666667,0.27964,0.29116
aod55_mean_5x5,float64,68 (0.61%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,0.19159973313147505,0.010561124292129343,0.1732383333333333,0.18286,0.1902399999999999,0.20174,0.21014
building_height_res100_mean_5x5,float64,1336 (11.90%),0 (0.00%),0 (0.00%),90 (0.80%),11229.0,,,,64.82363110514737,38.1357860818205,0.0,41.0914,57.08792,83.850876,284.26392
building_height_std_res100_mean_5x5,float64,1331 (11.85%),0 (0.00%),227 (2.02%),0 (0.00%),11229.0,,,,25.10249149226485,21.75275945478169,-1.0,12.077799,17.915527,31.587805,148.16714
building_year_res100_mean_5x5,float64,1334 (11.88%),0 (0.00%),0 (0.00%),90 (0.80%),11229.0,,,,1690.9748115081486,410.22670902581115,0.0,1623.0015,1876.1909,1935.0049,1976.0255
building_area_res100_mean_5x5,float64,1337 (11.91%),0 (0.00%),0 (0.00%),90 (0.80%),11229.0,,,,22614.88735712797,8242.05387380831,0.0,18572.82,22782.375,28062.08,42500.734
building_height_res30_mean_5x5,float64,3920 (34.91%),0 (0.00%),0 (0.00%),567 (5.05%),11229.0,,,,57.97093152563364,47.00932671911433,0.0,28.986311,48.879772,72.4009,422.84
building_height_std_res30_mean_5x5,float64,3621 (32.25%),0 (0.00%),1761 (15.68%),0 (0.00%),11229.0,,,,7.631174382283284,10.113886963426777,-1.0,1.2250406,4.3624697,9.545118,83.37862
building_year_res30_mean_5x5,float64,3882 (34.57%),0 (0.00%),0 (0.00%),567 (5.05%),11229.0,,,,1397.720712502449,561.4023290857124,0.0,1085.2327,1613.8,1851.8721,2006.9335
building_area_res30_mean_5x5,float64,3945 (35.13%),0 (0.00%),0 (0.00%),567 (5.05%),11229.0,,,,2051.9964854700484,1031.5156820942082,0.0,1380.5441,2162.8413,2795.1555,5419.7095
var_res100_mean_5x5,float64,1339 (11.92%),0 (0.00%),0 (0.00%),90 (0.80%),11229.0,,,,1.7602857453664622,0.9467489231620645,0.0,1.1525624,1.6137451,2.2216747,6.071308
building_area_per_pixel_res100_mean_5x5,float64,1339 (11.92%),0 (0.00%),0 (0.00%),90 (0.80%),11229.0,,,,0.21009742979584112,0.07657054883681828,0.0,0.1725457,0.21165343,0.26070306,0.39484143
var_res30_mean_5x5,float64,3886 (34.61%),0 (0.00%),0 (0.00%),644 (5.74%),11229.0,,,,1.4936865439130822,1.1820155751088488,0.0,0.7062529,1.2667814,1.9946032,10.437266
building_area_per_pixel_res30_mean_5x5,float64,3945 (35.13%),0 (0.00%),0 (0.00%),567 (5.05%),11229.0,,,,0.21181681465314087,0.10647794343785352,0.0,0.1425063,0.22325876,0.28852922,0.5594481
None_mean_5x5,float64,1 (0.01%),0 (0.00%),0 (0.00%),11229 (100.00%),11229.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
canopy_heigth_res10_mean_5x5,int64,12 (0.11%),0 (0.00%),0 (0.00%),8536 (76.02%),11229.0,,,,0.5866061091815834,1.375294299521943,0.0,0.0,0.0,0.0,11.0
canopy_heigth_count_res10_mean_5x5,int64,26 (0.23%),0 (0.00%),0 (0.00%),6991 (62.26%),11229.0,,,,5.130020482678778,10.460037146275752,0.0,0.0,0.0,6.0,81.0
canopy_heigth_res30_mean_5x5,int64,11 (0.10%),0 (0.00%),0 (0.00%),7598 (67.66%),11229.0,,,,0.6590079259061359,1.2860180015640779,0.0,0.0,0.0,1.0,10.0
canopy_heigth_count_res30_mean_5x5,int64,9 (0.08%),0 (0.00%),0 (0.00%),10608 (94.47%),11229.0,,,,0.11684032416065544,0.6331244651827989,0.0,0.0,0.0,0.0,8.0
canopy_heigth_res5_mean_5x5,int64,18 (0.16%),0 (0.00%),0 (0.00%),9306 (82.87%),11229.0,,,,0.5341526404844599,1.6347053343996794,0.0,0.0,0.0,0.0,18.0
canopy_heigth_count_res5_mean_5x5,int64,17 (0.15%),0 (0.00%),0 (0.00%),7973 (71.00%),11229.0,,,,1.476266809154867,3.190665450857329,0.0,0.0,0.0,1.0,16.0
co_july24_mean_5x5,float64,69 (0.61%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,0.047530897410199696,0.0007312367804947676,0.046798107967274,0.0471410109172273,0.047349941209782,0.0476225381561302,0.051460488866795
hcho_july24_mean_5x5,float64,69 (0.61%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,0.00017728283283735752,5.935001406818546e-05,0.0001029200225125,0.0001357775126908,0.0001531890869833,0.0002065258183163,0.0003712660020235
red_mean_5x5,float64,4124 (36.73%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,0.14462150906581173,0.0396911232799612,0.0286405,0.1232415999999999,0.1448874,0.1693447999999999,0.3040387
blue_mean_5x5,float64,4130 (36.78%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,0.11299657871582507,0.03082703459983058,0.0298835,0.0956712,0.1128773999999999,0.1320735,0.2472479
green_mean_5x5,float64,4119 (36.68%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,0.13634152115949771,0.033357772200819556,0.0452636999999999,0.1163280999999999,0.1356991,0.1570391,0.2800873
nir08_mean_5x5,float64,4139 (36.86%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,0.23741539478136964,0.04672575958066652,0.0806958,0.208045,0.2321009,0.2587814,0.4441940999999999
swir16_mean_5x5,float64,4129 (36.77%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,0.21195601194229224,0.03512347624284847,0.0832863,0.1869756,0.2089987,0.2356924,0.3584105999999999
swir22_mean_5x5,float64,4141 (36.88%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,0.17577018212663637,0.04065207369360684,0.0725228,0.1490135,0.1749845,0.2014087,0.3296532999999999
coastal_mean_5x5,float64,4115 (36.65%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,0.10086684286223169,0.027084238911561063,0.0300045,0.0854038,0.1005012999999999,0.1178439,0.2219313999999999
lwir11_mean_5x5,float64,4118 (36.67%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,36.840410653682305,2.3818375686749023,28.03925459120002,35.71284621200002,37.12653928400002,38.317787614400025,46.36216604480001
ndvi_mean_5x5,float64,4175 (37.18%),0 (0.00%),5 (0.04%),0 (0.00%),11229.0,,,,0.24866821596028774,0.16512116276981129,-0.001496571767628,0.1426461163939187,0.2003271335381368,0.2946466658003404,0.8757625618532741
evi_mean_5x5,float64,4175 (37.18%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,0.18242405938732426,0.12537524644621098,0.0071136241542834,0.1037432875048474,0.1457495010299022,0.2158883312368755,0.7154541087220118
savi_mean_5x5,float64,4175 (37.18%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,0.1584193857413961,0.1111872274230942,0.0063667577988227,0.089593635544338,0.1248970920273937,0.1857444441676962,0.6189185774378401
gndvi_mean_5x5,float64,4175 (37.18%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,0.2714003807018015,0.14035719789023535,0.0012680846592073,0.1821262315835948,0.2330454983547281,0.3117198596697294,0.8056708033849387
arvi_mean_5x5,float64,4175 (37.18%),0 (0.00%),1193 (10.62%),0 (0.00%),11229.0,,,,0.1605826333909798,0.18262336943033905,-0.1209754232190864,0.0453969551418744,0.1068404276835259,0.2076619699575912,0.8833809758527638
msavi_mean_5x5,float64,4175 (37.18%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,0.14634122375880787,0.11476548444488187,0.0056158318260619,0.0773587707795863,0.1101977532008643,0.1686236614068813,0.6706896941951769
ndwi_mean_5x5,float64,4175 (37.18%),0 (0.00%),11229 (100.00%),0 (0.00%),11229.0,,,,-0.2714003807777708,0.14035719792373116,-0.805670803560009,-0.3117198597693396,-0.2330454984158765,-0.1821262316382274,-0.0012680845461376
awei_nsh_mean_5x5,float64,4175 (37.18%),0 (0.00%),11229 (100.00%),0 (0.00%),11229.0,,,,-0.8458423040831775,0.1425682103993155,-1.434548725,-0.93754425,-0.838258525,-0.7494239,-0.2709764249999999
awei_sh_mean_5x5,float64,4170 (37.14%),0 (0.00%),994 (8.85%),0 (0.00%),11229.0,,,,0.12139820693962058,0.13698773786998059,-0.245941625,0.039458875,0.0841425249999999,0.1563888749999999,0.72677435
ndsi_mean_5x5,float64,4175 (37.18%),0 (0.00%),11226 (99.97%),0 (0.00%),11229.0,,,,-0.23288494986378896,0.07962279788320686,-0.5806670048010176,-0.2509567075933281,-0.2132388993706215,-0.1877154490203295,0.0378726848071183
nbr_mean_5x5,float64,4175 (37.18%),0 (0.00%),635 (5.66%),0 (0.00%),11229.0,,,,0.15102790765907848,0.143546260715569,-0.1311118268546472,0.0575642291233955,0.1121622421349339,0.1939367720536143,0.7055411825709466
si_mean_5x5,float64,4175 (37.18%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,0.32603722537960383,0.09551393770267887,0.0814312480624678,0.2687463369021627,0.2996598983562729,0.3502756284986235,0.8631458795540472
ndbi_mean_5x5,float64,4175 (37.18%),0 (0.00%),7898 (70.34%),0 (0.00%),11229.0,,,,-0.05356315212864082,0.09487690852198022,-0.4326755950770213,-0.0793426391515597,-0.0275069976027818,0.0066194977614427,0.1999251291928634
ui_mean_5x5,float64,4175 (37.18%),0 (0.00%),2 (0.02%),0 (0.00%),11229.0,,,,0.21387310755731795,0.11206778650289353,-0.0130062667251708,0.1488071470177038,0.1801058448461198,0.2349077962659634,0.7192168864070438
ibi_mean_5x5,float64,4175 (37.18%),0 (0.00%),8683 (77.33%),0 (0.00%),11229.0,,,,-0.7353914362084603,6.8686345487442235,-131.12409930316923,-1.7676273175916035,-0.8800001561645086,-0.0868183495512991,203.9550823280205
albedo_mean_5x5,float64,4175 (37.18%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,0.1579182300455864,0.02631121847797102,0.0526971596456692,0.1396122900590551,0.1562478704724409,0.1744058963582677,0.2823615831692913
no2_july24_mean_5x5,float64,69 (0.61%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,0.00021522351039277842,3.261162733123382e-05,0.000154154652318,0.0001912797906964,0.0002049663797575,0.0002500107612265,0.0002705448042516
overlay_level2_res30_mean_5x5,float64,147 (1.31%),0 (0.00%),7665 (68.26%),6 (0.05%),11229.0,,,,-0.029794282660967113,1.5661024492154498,-1.0,-1.0,-1.0,0.6,7.16
overlay_level1_res30_mean_5x5,float64,48 (0.43%),0 (0.00%),10532 (93.79%),45 (0.40%),11229.0,,,,-0.7342701932496216,0.40699211907230876,-1.0,-1.0,-1.0,-0.52,0.92
sd_level1_res30_mean_5x5,float64,259 (2.31%),0 (0.00%),8154 (72.62%),66 (0.59%),11229.0,,,,1.3342951286846558,4.776585106371087,-1.0,-1.0,-1.0,0.64,23.0
sd_level2_res30_mean_5x5,float64,316 (2.81%),0 (0.00%),8082 (71.97%),62 (0.55%),11229.0,,,,1.8236459168225132,5.990128965606343,-1.0,-1.0,-1.0,0.8,33.0
zonedist_level1_res100_mean_5x5,float64,74 (0.66%),0 (0.00%),0 (0.00%),17 (0.15%),11229.0,,,,2.0077014872205896,0.7698097271252105,0.0,1.32,2.16,2.72,3.0
zonedist_level2_res100_mean_5x5,float64,559 (4.98%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,15.3066203580016,7.704605164525627,0.96,8.84,13.28,21.64,34.92
zonedist_level3_res100_mean_5x5,float64,915 (8.15%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,76.99804434945231,24.593343514679372,9.84,59.36,80.96,98.32,117.84
has_residence_res100_mean_5x5,float64,26 (0.23%),0 (0.00%),0 (0.00%),709 (6.31%),11229.0,,,,0.7793071511265474,0.3129996411348282,0.0,0.64,0.96,1.0,1.0
has_manufacture_res100_mean_5x5,float64,26 (0.23%),0 (0.00%),0 (0.00%),6493 (57.82%),11229.0,,,,0.21479383738534152,0.33885681991207073,0.0,0.0,0.0,0.32,1.0
has_commercial_res100_mean_5x5,float64,26 (0.23%),0 (0.00%),0 (0.00%),5010 (44.62%),11229.0,,,,0.23104105441268147,0.2951921370263682,0.0,0.0,0.08,0.44,1.0
has_park_res100_mean_5x5,float64,26 (0.23%),0 (0.00%),0 (0.00%),3074 (27.38%),11229.0,,,,0.2399572535399412,0.27021372933145127,0.0,0.0,0.16,0.36,1.0
zonedist_level1_res1000_mean_5x5,float64,36 (0.32%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,2.0929699884228334,0.4132170281268613,0.9,1.76,2.2,2.4,2.84
zonedist_level2_res1000_mean_5x5,float64,64 (0.57%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,12.684425149167337,4.764436679917674,6.15,9.04,10.84,16.4,24.48
zonedist_level3_res1000_mean_5x5,float64,73 (0.65%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,82.07652150681272,10.201656499160634,55.96,74.72,83.8,88.24,102.32
has_residence_res1000_mean_5x5,float64,15 (0.13%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,0.8740885207943718,0.14306800309644532,0.44,0.8,0.92,1.0,1.0
has_manufacture_res1000_mean_5x5,float64,22 (0.20%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,0.5616590969810313,0.2462799084105637,0.12,0.32,0.55,0.8,0.92
has_commercial_res1000_mean_5x5,float64,18 (0.16%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,0.7120714222103482,0.12057412929583827,0.4,0.6,0.72,0.8,1.0
has_park_res1000_mean_5x5,float64,16 (0.14%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,0.8700178110250245,0.1236349031632011,0.44,0.84,0.92,0.96,1.0
zonedist_level1_res200_mean_5x5,float64,66 (0.59%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,2.0358678421943184,0.6352116660566755,0.04,1.64,2.16,2.52,3.0
zonedist_level2_res200_mean_5x5,float64,339 (3.02%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,15.062395582865795,5.256087843558539,4.96,11.08,14.8,18.68,29.2
zonedist_level3_res200_mean_5x5,float64,513 (4.57%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,77.49510374922077,16.33020880763979,25.4,65.72,78.36,90.56,110.48
has_residence_res200_mean_5x5,float64,25 (0.22%),0 (0.00%),0 (0.00%),207 (1.84%),11229.0,,,,0.838742541633271,0.24954362417749723,0.0,0.76,0.96,1.0,1.0
has_manufacture_res200_mean_5x5,float64,26 (0.23%),0 (0.00%),0 (0.00%),4101 (36.52%),11229.0,,,,0.26025469765785025,0.3162036102786473,0.0,0.0,0.16,0.4,1.0
has_commercial_res200_mean_5x5,float64,26 (0.23%),0 (0.00%),0 (0.00%),2158 (19.22%),11229.0,,,,0.3054733279900258,0.2762843198704586,0.0,0.08,0.24,0.48,1.0
has_park_res200_mean_5x5,float64,26 (0.23%),0 (0.00%),0 (0.00%),576 (5.13%),11229.0,,,,0.3664262178288361,0.23530019409937156,0.0,0.2,0.36,0.52,1.0
zonedist_level1_res30_mean_5x5,float64,76 (0.68%),0 (0.00%),0 (0.00%),427 (3.80%),11229.0,,,,2.0491263692225488,0.9944731814347677,0.0,1.0,2.44,3.0,3.0
zonedist_level2_res30_mean_5x5,float64,746 (6.64%),0 (0.00%),0 (0.00%),6 (0.05%),11229.0,,,,18.202340368688215,10.186703324702243,0.0,9.0,17.12,28.4,38.72
zonedist_level3_res30_mean_5x5,float64,1384 (12.33%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,83.98380621604775,29.55943224606761,5.0,63.4,91.28,108.72,121.72
has_residence_res30_mean_5x5,float64,26 (0.23%),0 (0.00%),0 (0.00%),1804 (16.07%),11229.0,,,,0.6868999910944875,0.3865993375566645,0.0,0.4,0.92,1.0,1.0
has_manufacture_res30_mean_5x5,float64,26 (0.23%),0 (0.00%),0 (0.00%),8464 (75.38%),11229.0,,,,0.1759373051919138,0.3517572381646919,0.0,0.0,0.0,0.0,1.0
has_commercial_res30_mean_5x5,float64,26 (0.23%),0 (0.00%),0 (0.00%),7984 (71.10%),11229.0,,,,0.17183008282126636,0.3216489416483782,0.0,0.0,0.0,0.12,1.0
has_park_res30_mean_5x5,float64,26 (0.23%),0 (0.00%),0 (0.00%),7614 (67.81%),11229.0,,,,0.14564075162525605,0.2806862034654048,0.0,0.0,0.0,0.12,1.0
zonedist_level1_res500_mean_5x5,float64,56 (0.50%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,2.0792946834090302,0.53129608196311,0.52,1.68,2.16,2.48,2.88
zonedist_level2_res500_mean_5x5,float64,172 (1.53%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,14.374754653130287,4.837510159843197,5.72,10.96,13.52,17.56,27.4
zonedist_level3_res500_mean_5x5,float64,191 (1.70%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,77.52709235016475,12.732658826052727,40.64,68.84,77.12,87.0,104.04
has_residence_res500_mean_5x5,float64,20 (0.18%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,0.8881075785911481,0.16146933045641382,0.12,0.88,0.96,1.0,1.0
has_manufacture_res500_mean_5x5,float64,25 (0.22%),0 (0.00%),0 (0.00%),1412 (12.57%),11229.0,,,,0.3970398076409298,0.2789331556281741,0.0,0.16,0.36,0.6,0.96
has_commercial_res500_mean_5x5,float64,22 (0.20%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,0.4734206073559534,0.18321951401612138,0.08,0.36,0.48,0.56,0.92
has_park_res500_mean_5x5,float64,23 (0.20%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,0.6949541366105619,0.19137310202086635,0.08,0.56,0.76,0.84,1.0
o3_july24_mean_5x5,float64,69 (0.61%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,0.14808395102722546,0.0001696019351207209,0.1478044472093932,0.1479872000466322,0.1480409704799034,0.1481390951646465,0.1488509422378633
population_res1000_mean_5x5,float64,84 (0.75%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,13855.55845269991,3730.241085734425,3213.761588669617,11235.75514369462,14481.026901861524,16916.500402118145,19582.15770615134
B01_mean_5x5,float64,5797 (51.63%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,1197.9200356220501,379.88126124594874,174.4,978.4,1192.0,1437.8,2817.0
B02_mean_5x5,float64,7993 (71.18%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,1279.6564858847628,449.57438772400195,246.32,997.96,1255.96,1543.16,3778.32
B03_mean_5x5,float64,7943 (70.74%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,1437.8443779499512,441.9994867338182,419.84,1153.52,1407.6,1694.24,3935.12
B04_mean_5x5,float64,8064 (71.81%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,1514.1190453290587,505.0560605252255,242.48,1215.0,1508.88,1813.92,4070.8
B05_mean_5x5,float64,7963 (70.91%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,1720.402262000178,447.34067507732607,665.68,1420.96,1687.8,1975.96,4175.92
B06_mean_5x5,float64,7981 (71.07%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,2176.0738908184167,418.7422689341273,934.12,1883.96,2130.12,2444.36,4211.68
B07_mean_5x5,float64,8108 (72.21%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,2333.795023599608,508.99728122457367,964.76,1982.84,2262.12,2615.4,4393.12
B08_mean_5x5,float64,7673 (68.33%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,2399.3210187906316,558.1511218094606,903.84,2006.64,2317.52,2707.28,4764.88
B8A_mean_5x5,float64,8163 (72.70%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,2377.320812182741,540.0735722625316,1016.48,2002.68,2299.44,2658.36,4610.92
B09_mean_5x5,float64,5994 (53.38%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,2483.9558072847094,509.5951427676698,889.0,2147.6,2410.16,2717.4,4761.48
B11_mean_5x5,float64,7924 (70.57%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,2222.6215762757147,421.02441717761735,1248.16,1921.56,2147.2,2465.16,4169.32
B12_mean_5x5,float64,8059 (71.77%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,1935.7783596045952,501.32251025673344,865.8,1601.2,1889.24,2224.72,4173.32
sentinel_2_ndvi_mean_5x5,float64,8991 (80.07%),0 (0.00%),3 (0.03%),0 (0.00%),11229.0,,,,0.23378971125367942,0.1831980488047667,-0.0047851038571023,0.1054663502438438,0.1765113529676495,0.3012991536929789,0.8907255327285073
sentinel_2_evi_mean_5x5,float64,8991 (80.07%),0 (0.00%),956 (8.51%),0 (0.00%),11229.0,,,,486953425.1013929,18704481236.769024,-155.892766953286,0.4891533479385206,0.9155762777891568,1.521799434604574,840000000002.8131
sentinel_2_savi_mean_5x5,float64,8991 (80.07%),0 (0.00%),3 (0.03%),0 (0.00%),11229.0,,,,0.3506351813506758,0.27476294703254567,-0.0071767063443956,0.1581784366409248,0.2647297420988922,0.4518783559238343,1.3359421160053304
sentinel_2_gndvi_mean_5x5,float64,8991 (80.07%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,0.2548729921893382,0.15576872098031608,0.0175853039517178,0.1463006461583897,0.2085437584063742,0.315672294214956,0.8207322788940146
sentinel_2_arvi_mean_5x5,float64,8991 (80.07%),0 (0.00%),1619 (14.42%),0 (0.00%),11229.0,,,,0.1675075516036971,0.195643364925796,-0.1022788589670954,0.0327847790243654,0.1068555825705889,0.2361749257850167,0.8963248368296584
sentinel_2_msavi_mean_5x5,float64,8991 (80.07%),0 (0.00%),5 (0.04%),0 (0.00%),11229.0,,,,0.32909163965687876,0.20336731658796922,-0.010059717379836,0.1809458164017587,0.2789164216260087,0.4284401647396407,0.941300295654728
sentinel_2_ndwi_mean_5x5,float64,8991 (80.07%),0 (0.00%),11229 (100.00%),0 (0.00%),11229.0,,,,-0.25487299218934545,0.15576872098031977,-0.8207322788940317,-0.3156722942149667,-0.2085437584063827,-0.1463006461583937,-0.0175853039517183
sentinel_2_awei_nsh_mean_5x5,float64,8922 (79.45%),0 (0.00%),11229 (100.00%),0 (0.00%),11229.0,,,,-9062.32953691335,1726.2581488423818,-17422.93,-10047.34,-8865.87,-7870.43,-4413.43
sentinel_2_awei_sh_mean_5x5,float64,8882 (79.10%),0 (0.00%),3317 (29.54%),0 (0.00%),11229.0,,,,878.6328996348742,1507.5944948367503,-3626.46,-112.57,517.23,1418.63,7245.82
sentinel_2_ndsi_mean_5x5,float64,8991 (80.07%),0 (0.00%),11221 (99.93%),0 (0.00%),11229.0,,,,-0.24532802651756505,0.09525422768232923,-0.6364669063621342,-0.2832831804444622,-0.2257480495505126,-0.1846293910430292,0.0285730314278828
sentinel_2_nbr_mean_5x5,float64,8991 (80.07%),0 (0.00%),3294 (29.33%),0 (0.00%),11229.0,,,,0.09493948036166802,0.15580360215570224,-0.2323945902307387,-0.0116595248180948,0.0543017371776468,0.1546742824993247,0.6458584659433855
sentinel_2_si_mean_5x5,float64,8991 (80.07%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,0.30894476768498036,0.11905768308369453,0.0217451005614923,0.2313131018690582,0.2803627325151384,0.3533898858580271,0.7629870086101718
sentinel_2_ndbi_mean_5x5,float64,8991 (80.07%),0 (0.00%),5488 (48.87%),0 (0.00%),11229.0,,,,-0.021773832560093406,0.10260070167269864,-0.3933557607776671,-0.0639086064464538,0.0017234095915978,0.0477091797667996,0.2813382647235881
sentinel_2_ui_mean_5x5,float64,8991 (80.07%),0 (0.00%),21 (0.19%),0 (0.00%),11229.0,,,,0.2291199125007737,0.12918487623740904,-0.0552152080664554,0.1476636615836399,0.1953240496300122,0.2686159432521983,0.7753231666832707
sentinel_2_ibi_mean_5x5,float64,8991 (80.07%),0 (0.00%),7881 (70.18%),0 (0.00%),11229.0,,,,-0.5946536473330593,121.19851845712074,-2774.1495359139885,-3.566661693765492,-1.90878248381058,0.7534003244983605,4302.291830038614
sentinel_2_albedo_mean_5x5,float64,8990 (80.06%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,1846.0834653067175,360.6109442781932,822.7458661417322,1612.371338582677,1778.7886614173228,2020.1259055118112,3946.41968503937
street_width_res100_mean_5x5,float64,1345 (11.98%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,35.90642256211594,5.7250911133310955,9.826667,33.36366,36.917126,39.592873,54.645664
street_traffic_res100_mean_5x5,float64,66 (0.59%),0 (0.00%),5 (0.04%),0 (0.00%),11229.0,,,,2.292474841927153,0.42858227733864,-0.04,2.04,2.32,2.6,3.4
street_lanes_res100_mean_5x5,float64,1342 (11.95%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,3.170549035336183,0.6492195946772417,0.7252148,2.9748614,3.2856164,3.5884266,4.377222
street_orientation_res100_mean_5x5,float64,83 (0.74%),0 (0.00%),136 (1.21%),15 (0.13%),11229.0,,,,1.6809368599162884,0.7567292076530071,-0.64,1.12,1.72,2.36,2.92
street_width_res30_mean_5x5,float64,3572 (31.81%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,22.76381693079526,6.322919778843237,5.962,18.336666,22.922667,27.331001,44.782284
street_traffic_res30_mean_5x5,float64,85 (0.76%),0 (0.00%),311 (2.77%),16 (0.14%),11229.0,,,,1.0708059488823582,0.5412028922247403,-0.6,0.72,1.08,1.44,3.12
street_lanes_res30_mean_5x5,float64,2321 (20.67%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,2.0104394390462192,0.596391818402083,0.24,1.64,2.036,2.4329522,3.84
street_orientation_res30_mean_5x5,float64,78 (0.69%),0 (0.00%),1707 (15.20%),146 (1.30%),11229.0,,,,0.6507044260397186,0.5687500065957575,-0.8,0.2,0.72,1.08,2.44
has_residence_res30_distance_mean_5x5,float64,986 (8.78%),0 (0.00%),0 (0.00%),4880 (43.46%),11229.0,,,,2.030195136354083,5.043839948135425,0.0,0.0,0.08,0.8594113,35.112698
has_manufacture_res30_distance_mean_5x5,float64,2544 (22.66%),0 (0.00%),0 (0.00%),1221 (10.87%),11229.0,,,,20.60301504418648,21.674094546514365,0.0,3.150782,13.214297,30.142136,92.185196
has_commercial_res30_distance_mean_5x5,float64,2483 (22.11%),0 (0.00%),0 (0.00%),448 (3.99%),11229.0,,,,11.18266870856176,10.450030529173512,0.0,2.0,8.848528,17.204876,48.20732
has_park_res30_distance_mean_5x5,float64,2333 (20.78%),0 (0.00%),0 (0.00%),582 (5.18%),11229.0,,,,7.094921334920295,6.230806057132388,0.0,1.9976449,5.6518583,10.522439,29.027416
aod47_std_dev_5x5,float64,69 (0.61%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,0.024882217116813626,0.005628686401985754,0.0139774357845461,0.0205012584979556,0.0255883762673601,0.0287830922591718,0.0410327422107435
