,aod_47,aod_55
8900,0.259,0.187
8901,0.246,0.1775
8902,0.246,0.1775
8903,0.246,0.1775
8904,0.246,0.1775
8905,0.246,0.1775
8906,0.246,0.1775
8907,0.246,0.1775
8908,0.246,0.1775
8909,0.246,0.1775
8910,0.246,0.1775
8911,0.246,0.1775
8912,0.246,0.1775
8913,0.246,0.1775
8914,0.246,0.1775
8915,0.246,0.1775
8916,0.246,0.1775
8917,0.246,0.1775
8918,0.246,0.1775
8919,0.246,0.1775
8920,0.246,0.1775
8921,0.246,0.1775
8922,0.246,0.1775
8923,0.246,0.1775
8924,0.246,0.1775
8925,0.246,0.1775
8926,0.246,0.1775
8927,0.246,0.1775
8928,0.246,0.1775
8929,0.246,0.1775
8930,0.246,0.1775
8931,0.246,0.1775
8932,0.246,0.1775
8933,0.246,0.1775
8934,0.246,0.1775
8935,0.246,0.1775
8936,0.246,0.1775
8937,0.246,0.1775
8938,0.246,0.1775
8939,0.246,0.1775
8940,0.246,0.1775
8941,0.246,0.1775
8942,0.246,0.1775
8943,0.246,0.1775
8944,0.246,0.1775
8945,0.246,0.1775
8946,0.246,0.1775
8947,0.246,0.1775
8948,0.246,0.1775
8949,0.246,0.1775
8950,0.246,0.1775
8951,0.246,0.1775
8952,0.246,0.1775
8953,0.246,0.1775
8954,0.246,0.1775
8955,0.246,0.1775
8956,0.246,0.1775
8957,0.246,0.1775
8958,0.246,0.1775
8959,0.246,0.1775
8960,0.246,0.1775
8961,0.246,0.1775
8962,0.246,0.1775
8963,0.246,0.1775
8964,0.246,0.1775
8965,0.246,0.1775
8966,0.246,0.1775
8967,0.246,0.1775
8968,0.246,0.1775
8969,0.2925,0.21050000000000002
8970,0.2925,0.21050000000000002
8971,0.2925,0.21050000000000002
8972,0.2925,0.21050000000000002
8973,0.2925,0.21050000000000002
8974,0.2925,0.21050000000000002
8975,0.2925,0.21050000000000002
8976,0.2925,0.21050000000000002
8977,0.2925,0.21050000000000002
8978,0.2925,0.21050000000000002
8979,0.2925,0.21050000000000002
8980,0.2925,0.21050000000000002
8981,0.2925,0.21050000000000002
8982,0.2925,0.21050000000000002
8983,0.2925,0.21050000000000002
8984,0.2925,0.21050000000000002
8985,0.2925,0.21050000000000002
8986,0.2925,0.21050000000000002
8987,0.2925,0.21050000000000002
8988,0.2925,0.21050000000000002
8989,0.2925,0.21050000000000002
8990,0.2925,0.21050000000000002
8991,0.2925,0.21050000000000002
8992,0.2925,0.21050000000000002
8993,0.2925,0.21050000000000002
8994,0.2925,0.21050000000000002
8995,0.2925,0.21050000000000002
8996,0.2925,0.21050000000000002
8997,0.2925,0.21050000000000002
8998,0.2925,0.21050000000000002
8999,0.2925,0.21050000000000002
9000,0.2925,0.21050000000000002
9001,0.2925,0.21050000000000002
9002,0.2925,0.21050000000000002
9003,0.2925,0.21050000000000002
9004,0.2925,0.21050000000000002
9005,0.2925,0.21050000000000002
9006,0.2925,0.21050000000000002
9007,0.2925,0.21050000000000002
9008,0.2925,0.21050000000000002
9009,0.2925,0.21050000000000002
9010,0.2925,0.21050000000000002
9011,0.2925,0.21050000000000002
9012,0.2925,0.21050000000000002
9013,0.2925,0.21050000000000002
9014,0.2925,0.21050000000000002
9015,0.2925,0.21050000000000002
9016,0.2925,0.21050000000000002
9017,0.2925,0.21050000000000002
9018,0.2925,0.21050000000000002
9019,0.2925,0.21050000000000002
9020,0.2925,0.21050000000000002
9021,0.2925,0.21050000000000002
9022,0.2925,0.21050000000000002
9023,0.2925,0.21050000000000002
9024,0.2925,0.21050000000000002
9025,0.2925,0.21050000000000002
9026,0.2925,0.21050000000000002
9027,0.2925,0.21050000000000002
9028,0.2925,0.21050000000000002
9029,0.2925,0.21050000000000002
9030,0.2925,0.21050000000000002
9031,0.2925,0.21050000000000002
9032,0.2925,0.21050000000000002
9033,0.2925,0.21050000000000002
9034,0.2925,0.21050000000000002
9035,0.2925,0.21050000000000002
9036,0.2925,0.21050000000000002
9037,0.2925,0.21050000000000002
9038,0.2925,0.21050000000000002
9039,0.2925,0.21050000000000002
9040,0.2925,0.21050000000000002
9041,0.2925,0.21050000000000002
9042,0.2925,0.21050000000000002
9043,0.2925,0.21050000000000002
9044,0.2925,0.21050000000000002
9045,0.2925,0.21050000000000002
9046,0.2925,0.21050000000000002
9047,0.2925,0.21050000000000002
9048,0.2925,0.21050000000000002
9049,0.2925,0.21050000000000002
9050,0.2925,0.21050000000000002
9051,0.2925,0.21050000000000002
9052,0.2925,0.21050000000000002
9053,0.2925,0.21050000000000002
9054,0.2925,0.21050000000000002
9055,0.2925,0.21050000000000002
9056,0.2925,0.21050000000000002
9057,0.2925,0.21050000000000002
9058,0.2925,0.21050000000000002
9059,0.2925,0.21050000000000002
9060,0.2925,0.21050000000000002
9061,0.2925,0.21050000000000002
9062,0.2925,0.21050000000000002
9063,0.2925,0.21050000000000002
9064,0.2925,0.21050000000000002
9065,0.2925,0.21050000000000002
9066,0.2925,0.21050000000000002
9067,0.2925,0.21050000000000002
9068,0.2925,0.21050000000000002
9069,0.2925,0.21050000000000002
9070,0.2925,0.21050000000000002
9071,0.2925,0.21050000000000002
9072,0.2925,0.21050000000000002
9073,0.2925,0.21050000000000002
9074,0.2925,0.21050000000000002
9075,0.2925,0.21050000000000002
9076,0.2925,0.21050000000000002
9077,0.2925,0.21050000000000002
9078,0.2925,0.21050000000000002
9079,0.2925,0.21050000000000002
9080,0.2925,0.21050000000000002
9081,0.2925,0.21050000000000002
9082,0.2925,0.21050000000000002
9083,0.2925,0.21050000000000002
9084,0.2925,0.21050000000000002
9085,0.2925,0.21050000000000002
9086,0.2925,0.21050000000000002
9087,0.2925,0.21050000000000002
9088,0.2925,0.21050000000000002
9089,0.2925,0.21050000000000002
9090,0.2925,0.21050000000000002
9091,0.2925,0.21050000000000002
9092,0.2925,0.21050000000000002
9093,0.2925,0.21050000000000002
9094,0.2925,0.21050000000000002
9095,0.2925,0.21050000000000002
9096,0.2925,0.21050000000000002
9097,0.2925,0.21050000000000002
9098,0.2925,0.21050000000000002
9099,0.2925,0.21050000000000002
9100,0.2925,0.21050000000000002
9101,0.2925,0.21050000000000002
9102,0.2925,0.21050000000000002
9103,0.2925,0.21050000000000002
9104,0.2925,0.21050000000000002
9105,0.2925,0.21050000000000002
9106,0.2925,0.21050000000000002
9107,0.2925,0.21050000000000002
9108,0.2925,0.21050000000000002
9109,0.2925,0.21050000000000002
9110,0.2925,0.21050000000000002
9111,0.2925,0.21050000000000002
9112,0.2925,0.21050000000000002
9113,0.2925,0.21050000000000002
9114,0.2925,0.21050000000000002
9115,0.2925,0.21050000000000002
9116,0.2925,0.21050000000000002
9117,0.2925,0.21050000000000002
9118,0.2925,0.21050000000000002
9119,0.2925,0.21050000000000002
9120,0.2925,0.21050000000000002
9121,0.2925,0.21050000000000002
9122,0.2925,0.21050000000000002
9123,0.2925,0.21050000000000002
9124,0.2925,0.21050000000000002
9125,0.2925,0.21050000000000002
9126,0.2925,0.21050000000000002
9127,0.2925,0.21050000000000002
9128,0.2925,0.21050000000000002
9129,0.2925,0.21050000000000002
9130,0.2925,0.21050000000000002
9131,0.2925,0.21050000000000002
9132,0.2925,0.21050000000000002
9133,0.2925,0.21050000000000002
9134,0.2925,0.21050000000000002
9135,0.2925,0.21050000000000002
9136,0.2925,0.21050000000000002
9137,0.2925,0.21050000000000002
9138,0.2925,0.21050000000000002
9139,0.2925,0.21050000000000002
9140,0.2925,0.21050000000000002
9141,0.2925,0.21050000000000002
9142,0.2925,0.21050000000000002
9143,0.2925,0.21050000000000002
9144,0.2925,0.21050000000000002
9145,0.2925,0.21050000000000002
9146,0.2925,0.21050000000000002
9147,0.2925,0.21050000000000002
9148,0.2925,0.21050000000000002
9149,0.2925,0.21050000000000002
9150,0.2925,0.21050000000000002
9151,0.2925,0.21050000000000002
9152,0.2925,0.21050000000000002
9153,0.2925,0.21050000000000002
9154,0.2925,0.21050000000000002
9155,0.2925,0.21050000000000002
9156,0.2925,0.21050000000000002
9157,0.2925,0.21050000000000002
9158,0.2925,0.21050000000000002
9159,0.267,0.1925
9160,0.267,0.1925
9161,0.267,0.1925
9162,0.267,0.1925
9163,0.267,0.1925
9164,0.267,0.1925
9165,0.267,0.1925
9166,0.267,0.1925
9167,0.267,0.1925
9168,0.267,0.1925
9169,0.267,0.1925
9170,0.267,0.1925
9171,0.267,0.1925
9172,0.267,0.1925
9173,0.267,0.1925
9174,0.267,0.1925
9175,0.267,0.1925
9176,0.267,0.1925
9177,0.267,0.1925
9178,0.267,0.1925
9179,0.267,0.1925
9180,0.267,0.1925
9181,0.267,0.1925
9182,0.267,0.1925
9183,0.267,0.1925
9184,0.267,0.1925
9185,0.267,0.1925
9186,0.267,0.1925
9187,0.267,0.1925
9188,0.267,0.1925
9189,0.267,0.1925
9190,0.267,0.1925
9191,0.267,0.1925
9192,0.267,0.1925
9193,0.267,0.1925
9194,0.267,0.1925
9195,0.267,0.1925
9196,0.267,0.1925
9197,0.267,0.1925
9198,0.267,0.1925
9199,0.267,0.1925
9200,0.267,0.1925
9201,0.267,0.1925
9202,0.267,0.1925
9203,0.267,0.1925
9204,0.267,0.1925
9205,0.267,0.1925
9206,0.267,0.1925
9207,0.267,0.1925
9208,0.267,0.1925
9209,0.267,0.1925
9210,0.267,0.1925
9211,0.267,0.1925
9212,0.267,0.1925
9213,0.267,0.1925
9214,0.267,0.1925
9215,0.267,0.1925
9216,0.267,0.1925
9217,0.267,0.1925
9218,0.267,0.1925
9219,0.267,0.1925
9220,0.267,0.1925
9221,0.267,0.1925
9222,0.267,0.1925
9223,0.267,0.1925
9224,0.267,0.1925
9225,0.267,0.1925
9226,0.267,0.1925
9227,0.267,0.1925
9228,0.2925,0.21050000000000002
9229,0.2925,0.21050000000000002
9230,0.2925,0.21050000000000002
9231,0.2925,0.21050000000000002
9232,0.2925,0.21050000000000002
9233,0.2925,0.21050000000000002
9234,0.2925,0.21050000000000002
9235,0.2925,0.21050000000000002
9236,0.2925,0.21050000000000002
9237,0.2925,0.21050000000000002
9238,0.2925,0.21050000000000002
9239,0.267,0.1925
9240,0.267,0.1925
9241,0.267,0.1925
9242,0.267,0.1925
9243,0.267,0.1925
9244,0.267,0.1925
9245,0.267,0.1925
9246,0.302,0.218
9247,0.302,0.218
9248,0.302,0.218
9249,0.302,0.218
9250,0.302,0.218
9251,0.302,0.218
9252,0.302,0.218
9253,0.302,0.218
9254,0.302,0.218
9255,0.302,0.218
9256,0.302,0.218
9257,0.302,0.218
9258,0.302,0.218
9259,0.302,0.218
9260,0.302,0.218
9261,0.302,0.218
9262,0.302,0.218
9263,0.302,0.218
9264,0.302,0.218
9265,0.302,0.218
9266,0.302,0.218
9267,0.302,0.218
9268,0.302,0.218
9269,0.302,0.218
9270,0.302,0.218
9271,0.302,0.218
9272,0.302,0.218
9273,0.302,0.218
9274,0.302,0.218
9275,0.302,0.218
9276,0.302,0.218
9277,0.302,0.218
9278,0.302,0.218
9279,0.302,0.218
9280,0.302,0.218
9281,0.302,0.218
9282,0.302,0.218
9283,0.302,0.218
9284,0.302,0.218
9285,0.302,0.218
9286,0.302,0.218
9287,0.302,0.218
9288,0.302,0.218
9289,0.302,0.218
9290,0.302,0.218
9291,0.302,0.218
9292,0.302,0.218
9293,0.302,0.218
9294,0.302,0.218
9295,0.302,0.218
9296,0.302,0.218
9297,0.302,0.218
9298,0.302,0.218
9299,0.267,0.1925
9300,0.267,0.1925
9301,0.267,0.1925
9302,0.267,0.1925
9303,0.267,0.1925
9304,0.267,0.1925
9305,0.267,0.1925
9306,0.267,0.1925
9307,0.267,0.1925
9308,0.267,0.1925
9309,0.267,0.1925
9310,0.267,0.1925
9311,0.267,0.1925
9312,0.267,0.1925
9313,0.267,0.1925
9314,0.267,0.1925
9315,0.267,0.1925
9316,0.267,0.1925
9317,0.267,0.1925
9318,0.267,0.1925
9319,0.267,0.1925
9320,0.267,0.1925
9321,0.267,0.1925
9322,0.267,0.1925
9323,0.267,0.1925
9324,0.267,0.1925
9325,0.267,0.1925
9326,0.267,0.1925
9327,0.267,0.1925
9328,0.267,0.1925
9329,0.267,0.1925
9330,0.267,0.1925
9331,0.267,0.1925
9332,0.267,0.1925
9333,0.267,0.1925
9334,0.267,0.1925
9335,0.267,0.1925
9336,0.267,0.1925
9337,0.267,0.1925
9338,0.267,0.1925
9339,0.267,0.1925
9340,0.267,0.1925
9341,0.267,0.1925
9342,0.267,0.1925
9343,0.267,0.1925
9344,0.267,0.1925
9345,0.267,0.1925
9346,0.267,0.1925
9347,0.267,0.1925
9348,0.267,0.1925
9349,0.267,0.1925
9350,0.267,0.1925
9351,0.267,0.1925
9352,0.267,0.1925
9353,0.267,0.1925
9354,0.267,0.1925
9355,0.267,0.1925
9356,0.267,0.1925
9357,0.267,0.1925
9358,0.267,0.1925
9359,0.267,0.1925
9360,0.267,0.1925
9361,0.267,0.1925
9362,0.267,0.1925
9363,0.232,0.167
9364,0.232,0.167
9365,0.232,0.167
9366,0.232,0.167
9367,0.232,0.167
9368,0.232,0.167
9369,0.232,0.167
9370,0.232,0.167
9371,0.232,0.167
9372,0.232,0.167
9373,0.232,0.167
9374,0.232,0.167
9375,0.232,0.167
9376,0.232,0.167
9377,0.232,0.167
9378,0.232,0.167
9379,0.232,0.167
9380,0.232,0.167
9381,0.232,0.167
9382,0.232,0.167
9383,0.232,0.167
9384,0.232,0.167
9385,0.232,0.167
9386,0.232,0.167
9387,0.232,0.167
9388,0.232,0.167
9389,0.232,0.167
9390,0.232,0.167
9391,0.232,0.167
9392,0.232,0.167
9393,0.232,0.167
9394,0.232,0.167
9395,0.232,0.167
9396,0.232,0.167
9397,0.232,0.167
9398,0.232,0.167
9399,0.232,0.167
9400,0.232,0.167
9401,0.232,0.167
9402,0.232,0.167
9403,0.232,0.167
9404,0.232,0.167
9405,0.232,0.167
9406,0.232,0.167
9407,0.232,0.167
9408,0.232,0.167
9409,0.232,0.167
9410,0.232,0.167
9411,0.232,0.167
9412,0.232,0.167
9413,0.232,0.167
9414,0.232,0.167
9415,0.232,0.167
9416,0.232,0.167
9417,0.232,0.167
9418,0.232,0.167
9419,0.232,0.167
9420,0.232,0.167
9421,0.232,0.167
9422,0.232,0.167
9423,0.232,0.167
9424,0.232,0.167
9425,0.232,0.167
9426,0.232,0.167
9427,0.232,0.167
9428,0.232,0.167
9429,0.232,0.167
9430,0.232,0.167
9431,0.232,0.167
9432,0.232,0.167
9433,0.232,0.167
9434,0.232,0.167
9435,0.232,0.167
9436,0.232,0.167
9437,0.232,0.167
9438,0.2875,0.20750000000000002
9439,0.2875,0.20750000000000002
9440,0.2875,0.20750000000000002
9441,0.2875,0.20750000000000002
9442,0.2875,0.20750000000000002
9443,0.2875,0.20750000000000002
9444,0.2875,0.20750000000000002
9445,0.2875,0.20750000000000002
9446,0.2875,0.20750000000000002
9447,0.2875,0.20750000000000002
9448,0.2875,0.20750000000000002
9449,0.2875,0.20750000000000002
9450,0.2875,0.20750000000000002
9451,0.2875,0.20750000000000002
9452,0.2875,0.20750000000000002
9453,0.2875,0.20750000000000002
9454,0.2875,0.20750000000000002
9455,0.2875,0.20750000000000002
9456,0.2875,0.20750000000000002
9457,0.2875,0.20750000000000002
9458,0.2875,0.20750000000000002
9459,0.2875,0.20750000000000002
9460,0.2875,0.20750000000000002
9461,0.2875,0.20750000000000002
9462,0.2875,0.20750000000000002
9463,0.2875,0.20750000000000002
9464,0.2875,0.20750000000000002
9465,0.2875,0.20750000000000002
9466,0.2875,0.20750000000000002
9467,0.2875,0.20750000000000002
9468,0.2875,0.20750000000000002
9469,0.2875,0.20750000000000002
9470,0.2875,0.20750000000000002
9471,0.2875,0.20750000000000002
9472,0.2875,0.20750000000000002
9473,0.2875,0.20750000000000002
9474,0.2875,0.20750000000000002
9475,0.2875,0.20750000000000002
9476,0.2875,0.20750000000000002
9477,0.2875,0.20750000000000002
9478,0.2875,0.20750000000000002
9479,0.2875,0.20750000000000002
9480,0.2875,0.20750000000000002
9481,0.2875,0.20750000000000002
9482,0.2875,0.20750000000000002
9483,0.2875,0.20750000000000002
9484,0.2875,0.20750000000000002
9485,0.2875,0.20750000000000002
9486,0.2875,0.20750000000000002
9487,0.2875,0.20750000000000002
9488,0.2875,0.20750000000000002
9489,0.2875,0.20750000000000002
9490,0.2875,0.20750000000000002
9491,0.2875,0.20750000000000002
9492,0.2875,0.20750000000000002
9493,0.2875,0.20750000000000002
9494,0.2875,0.20750000000000002
9495,0.2875,0.20750000000000002
9496,0.2875,0.20750000000000002
9497,0.2875,0.20750000000000002
9498,0.2875,0.20750000000000002
9499,0.2875,0.20750000000000002
9500,0.2875,0.20750000000000002
9501,0.2875,0.20750000000000002
9502,0.2875,0.20750000000000002
9503,0.2875,0.20750000000000002
9504,0.2875,0.20750000000000002
9505,0.2875,0.20750000000000002
9506,0.2875,0.20750000000000002
9507,0.2875,0.20750000000000002
9508,0.2875,0.20750000000000002
9509,0.2875,0.20750000000000002
9510,0.2875,0.20750000000000002
9511,0.2875,0.20750000000000002
9512,0.2875,0.20750000000000002
9513,0.2875,0.20750000000000002
9514,0.2875,0.20750000000000002
9515,0.2875,0.20750000000000002
9516,0.2875,0.20750000000000002
9517,0.2875,0.20750000000000002
9518,0.2875,0.20750000000000002
9519,0.2875,0.20750000000000002
9520,0.2875,0.20750000000000002
9521,0.2875,0.20750000000000002
9522,0.2875,0.20750000000000002
9523,0.2875,0.20750000000000002
9524,0.2875,0.20750000000000002
9525,0.2875,0.20750000000000002
9526,0.2875,0.20750000000000002
9527,0.2875,0.20750000000000002
9528,0.2875,0.20750000000000002
9529,0.2875,0.20750000000000002
9530,0.2875,0.20750000000000002
9531,0.2875,0.20750000000000002
9532,0.2875,0.20750000000000002
9533,0.2875,0.20750000000000002
9534,0.2875,0.20750000000000002
9535,0.2875,0.20750000000000002
9536,0.2875,0.20750000000000002
9537,0.2875,0.20750000000000002
9538,0.2875,0.20750000000000002
9539,0.2875,0.20750000000000002
9540,0.2875,0.20750000000000002
9541,0.2875,0.20750000000000002
9542,0.2875,0.20750000000000002
9543,0.2875,0.20750000000000002
9544,0.2875,0.20750000000000002
9545,0.2875,0.20750000000000002
9546,0.2875,0.20750000000000002
9547,0.2875,0.20750000000000002
9548,0.2875,0.20750000000000002
9549,0.2875,0.20750000000000002
9550,0.2875,0.20750000000000002
9551,0.2875,0.20750000000000002
9552,0.2875,0.20750000000000002
9553,0.2875,0.20750000000000002
9554,0.2875,0.20750000000000002
9555,0.2875,0.20750000000000002
9556,0.2875,0.20750000000000002
9557,0.2875,0.20750000000000002
9558,0.2875,0.20750000000000002
9559,0.2875,0.20750000000000002
9560,0.2875,0.20750000000000002
9561,0.2875,0.20750000000000002
9562,0.2875,0.20750000000000002
9563,0.2875,0.20750000000000002
9564,0.2875,0.20750000000000002
9565,0.2875,0.20750000000000002
9566,0.2875,0.20750000000000002
9567,0.2875,0.20750000000000002
9568,0.2875,0.20750000000000002
9569,0.2875,0.20750000000000002
9570,0.2875,0.20750000000000002
9571,0.243,0.17500000000000002
9572,0.243,0.17500000000000002
9573,0.243,0.17500000000000002
9574,0.243,0.17500000000000002
9575,0.243,0.17500000000000002
9576,0.243,0.17500000000000002
9577,0.243,0.17500000000000002
9578,0.243,0.17500000000000002
9579,0.243,0.17500000000000002
9580,0.243,0.17500000000000002
9581,0.243,0.17500000000000002
9582,0.243,0.17500000000000002
9583,0.243,0.17500000000000002
9584,0.243,0.17500000000000002
9585,0.243,0.17500000000000002
9586,0.243,0.17500000000000002
9587,0.243,0.17500000000000002
9588,0.243,0.17500000000000002
9589,0.243,0.17500000000000002
9590,0.243,0.17500000000000002
9591,0.243,0.17500000000000002
9592,0.243,0.17500000000000002
9593,0.243,0.17500000000000002
9594,0.243,0.17500000000000002
9595,0.243,0.17500000000000002
9596,0.243,0.17500000000000002
9597,0.243,0.17500000000000002
9598,0.243,0.17500000000000002
9599,0.243,0.17500000000000002
9600,0.243,0.17500000000000002
9601,0.243,0.17500000000000002
9602,0.243,0.17500000000000002
9603,0.243,0.17500000000000002
9604,0.243,0.17500000000000002
9605,0.243,0.17500000000000002
9606,0.243,0.17500000000000002
9607,0.243,0.17500000000000002
9608,0.243,0.17500000000000002
9609,0.243,0.17500000000000002
9610,0.243,0.17500000000000002
9611,0.243,0.17500000000000002
9612,0.243,0.17500000000000002
9613,0.243,0.17500000000000002
9614,0.243,0.17500000000000002
9615,0.243,0.17500000000000002
9616,0.243,0.17500000000000002
9617,0.243,0.17500000000000002
9618,0.243,0.17500000000000002
9619,0.243,0.17500000000000002
9620,0.243,0.17500000000000002
9621,0.243,0.17500000000000002
9622,0.243,0.17500000000000002
9623,0.243,0.17500000000000002
9624,0.243,0.17500000000000002
9625,0.243,0.17500000000000002
9626,0.243,0.17500000000000002
9627,0.243,0.17500000000000002
9628,0.243,0.17500000000000002
9629,0.243,0.17500000000000002
9630,0.243,0.17500000000000002
9631,0.243,0.17500000000000002
9632,0.243,0.17500000000000002
9633,0.243,0.17500000000000002
9634,0.243,0.17500000000000002
9635,0.2495,0.1795
9636,0.2495,0.1795
9637,0.2495,0.1795
9638,0.2495,0.1795
9639,0.2495,0.1795
9640,0.2495,0.1795
9641,0.2495,0.1795
9642,0.2495,0.1795
9643,0.2495,0.1795
9644,0.2495,0.1795
9645,0.2495,0.1795
9646,0.2495,0.1795
9647,0.2495,0.1795
9648,0.2495,0.1795
9649,0.2495,0.1795
9650,0.2495,0.1795
9651,0.2495,0.1795
9652,0.2495,0.1795
9653,0.2495,0.1795
9654,0.2495,0.1795
9655,0.243,0.17500000000000002
9656,0.243,0.17500000000000002
9657,0.243,0.17500000000000002
9658,0.243,0.17500000000000002
9659,0.243,0.17500000000000002
9660,0.2495,0.1795
9661,0.2495,0.1795
9662,0.2495,0.1795
9663,0.2495,0.1795
9664,0.2495,0.1795
9665,0.2495,0.1795
9666,0.2495,0.1795
9667,0.2495,0.1795
9668,0.2495,0.1795
9669,0.2495,0.1795
9670,0.2495,0.1795
9671,0.2495,0.1795
9672,0.2495,0.1795
9673,0.2495,0.1795
9674,0.2495,0.1795
9675,0.2495,0.1795
9676,0.2495,0.1795
9677,0.2495,0.1795
9678,0.2495,0.1795
9679,0.2495,0.1795
9680,0.2495,0.1795
9681,0.2495,0.1795
9682,0.2495,0.1795
9683,0.2495,0.1795
9684,0.2495,0.1795
9685,0.2495,0.1795
9686,0.2495,0.1795
9687,0.2495,0.1795
9688,0.2495,0.1795
9689,0.2495,0.1795
9690,0.2495,0.1795
9691,0.2495,0.1795
9692,0.2495,0.1795
9693,0.2495,0.1795
9694,0.2495,0.1795
9695,0.2495,0.1795
9696,0.2495,0.1795
9697,0.2495,0.1795
9698,0.2495,0.1795
9699,0.2495,0.1795
9700,0.2495,0.1795
9701,0.2495,0.1795
9702,0.2495,0.1795
9703,0.2495,0.1795
9704,0.2495,0.1795
9705,0.2495,0.1795
9706,0.2495,0.1795
9707,0.2495,0.1795
9708,0.2495,0.1795
9709,0.2495,0.1795
9710,0.2495,0.1795
9711,0.2495,0.1795
9712,0.2495,0.1795
9713,0.2495,0.1795
9714,0.2495,0.1795
9715,0.2495,0.1795
9716,0.2495,0.1795
9717,0.2495,0.1795
9718,0.2495,0.1795
9719,0.2495,0.1795
9720,0.2495,0.1795
9721,0.2495,0.1795
9722,0.2495,0.1795
9723,0.2495,0.1795
9724,0.2495,0.1795
9725,0.2495,0.1795
9726,0.2495,0.1795
9727,0.2495,0.1795
9728,0.2495,0.1795
9729,0.2495,0.1795
9730,0.2495,0.1795
9731,0.2495,0.1795
9732,0.2495,0.1795
9733,0.2495,0.1795
9734,0.2495,0.1795
9735,0.2495,0.1795
9736,0.2495,0.1795
9737,0.2495,0.1795
9738,0.2495,0.1795
9739,0.2495,0.1795
9740,0.2495,0.1795
9741,0.2495,0.1795
9742,0.2495,0.1795
9743,0.2495,0.1795
9744,0.2495,0.1795
9745,0.2495,0.1795
9746,0.2495,0.1795
9747,0.2495,0.1795
9748,0.2495,0.1795
9749,0.224,0.161
9750,0.224,0.161
9751,0.224,0.161
9752,0.224,0.161
9753,0.224,0.161
9754,0.224,0.161
9755,0.224,0.161
9756,0.224,0.161
9757,0.224,0.161
9758,0.224,0.161
9759,0.224,0.161
9760,0.224,0.161
9761,0.224,0.161
9762,0.224,0.161
9763,0.224,0.161
9764,0.224,0.161
9765,0.224,0.161
9766,0.224,0.161
9767,0.224,0.161
9768,0.224,0.161
9769,0.224,0.161
9770,0.224,0.161
9771,0.224,0.161
9772,0.224,0.161
9773,0.224,0.161
9774,0.224,0.161
9775,0.224,0.161
9776,0.224,0.161
9777,0.224,0.161
9778,0.224,0.161
9779,0.224,0.161
9780,0.224,0.161
9781,0.224,0.161
9782,0.224,0.161
9783,0.224,0.161
9784,0.2495,0.1795
9785,0.2495,0.1795
9786,0.2495,0.1795
9787,0.2495,0.1795
9788,0.2495,0.1795
9789,0.2495,0.1795
9790,0.2495,0.1795
9791,0.2495,0.1795
9792,0.2495,0.1795
9793,0.2495,0.1795
9794,0.2495,0.1795
9795,0.2495,0.1795
9796,0.2495,0.1795
9797,0.2495,0.1795
9798,0.2495,0.1795
9799,0.2495,0.1795
9800,0.2495,0.1795
9801,0.2495,0.1795
9802,0.2495,0.1795
9803,0.2495,0.1795
9804,0.2495,0.1795
9805,0.2495,0.1795
9806,0.2495,0.1795
9807,0.2495,0.1795
9808,0.2495,0.1795
9809,0.2495,0.1795
9810,0.2495,0.1795
9811,0.2495,0.1795
9812,0.2495,0.1795
9813,0.2495,0.1795
9814,0.2495,0.1795
9815,0.2495,0.1795
9816,0.2495,0.1795
9817,0.2495,0.1795
9818,0.2495,0.1795
9819,0.2495,0.1795
9820,0.2495,0.1795
9821,0.2495,0.1795
9822,0.2495,0.1795
9823,0.2495,0.1795
9824,0.2495,0.1795
9825,0.2495,0.1795
9826,0.2495,0.1795
9827,0.2495,0.1795
9828,0.2495,0.1795
9829,0.2495,0.1795
9830,0.2495,0.1795
9831,0.2495,0.1795
9832,0.2495,0.1795
9833,0.2495,0.1795
9834,0.2495,0.1795
9835,0.2495,0.1795
9836,0.2495,0.1795
9837,0.2495,0.1795
9838,0.2495,0.1795
9839,0.2495,0.1795
9840,0.2495,0.1795
9841,0.2495,0.1795
9842,0.2495,0.1795
9843,0.2495,0.1795
9844,0.2495,0.1795
9845,0.2495,0.1795
9846,0.2495,0.1795
9847,0.2495,0.1795
9848,0.2495,0.1795
9849,0.224,0.161
9850,0.224,0.161
9851,0.224,0.161
9852,0.224,0.161
9853,0.224,0.161
9854,0.224,0.161
9855,0.224,0.161
9856,0.224,0.161
9857,0.224,0.161
9858,0.224,0.161
9859,0.224,0.161
9860,0.224,0.161
9861,0.224,0.161
9862,0.224,0.161
9863,0.224,0.161
9864,0.224,0.161
9865,0.224,0.161
9866,0.224,0.161
9867,0.224,0.161
9868,0.224,0.161
9869,0.224,0.161
9870,0.224,0.161
9871,0.224,0.161
9872,0.224,0.161
9873,0.224,0.161
9874,0.224,0.161
9875,0.224,0.161
9876,0.224,0.161
9877,0.224,0.161
9878,0.224,0.161
9879,0.224,0.161
9880,0.224,0.161
9881,0.224,0.161
9882,0.224,0.161
9883,0.224,0.161
9884,0.224,0.161
9885,0.224,0.161
9886,0.224,0.161
9887,0.224,0.161
9888,0.224,0.161
9889,0.224,0.161
9890,0.224,0.161
9891,0.224,0.161
9892,0.224,0.161
9893,0.224,0.161
9894,0.224,0.161
9895,0.224,0.161
9896,0.224,0.161
9897,0.224,0.161
9898,0.224,0.161
9899,0.224,0.161
9900,0.224,0.161
9901,0.224,0.161
9902,0.224,0.161
9903,0.224,0.161
9904,0.224,0.161
9905,0.246,0.177
9906,0.246,0.177
