,savi,blue,swir22,hcho,swir16,ndsi,red,aod_55,co,si,msavi,ui,coastal,nbr,green,so2,gndvi,mndwi,albedo,arvi,population_res1000,ndbi,ndvi,street_width,awei_sh,lwir11,ibi,awei_nsh,no2,nir08,ndwi,street_lane,evi,o3,residence_500_1,street_traffic_1,street_traffic_2,street_traffic_3,street_traffic_4,park_100_1,commercial_500_1,park_500_1,park_1000_1,overlay_level1_0,overlay_level1_1,manufacture_1000_1,residence_100_1,manufacture_200_1,commercial_100_1,street_orientation_0,street_orientation_1,street_orientation_2,street_orientation_3,residence_1000_1,manufacture_500_1,park_200_1,zonedist_level1_30_1,zonedist_level1_30_2,zonedist_level1_30_3,manufacture_100_1,commercial_1000_1,commercial_200_1,residence_200_1,y_test,y_pred
3266,0.10371013682228403,0.22423973081074194,0.11669982358019597,0.20882043428391192,0.15890293754159124,0.6083640663131176,0.16860049491339033,0.45679012345678993,0.11277401114096008,0.25087643859266967,0.07344855771426961,0.2905683416307482,0.2342769488216428,0.2773007281567282,0.1477936606587943,0.5001846444223328,0.25294204871800685,0.6083640663131176,0.14968658890249587,0.0976539002881924,0.617164640057008,0.6506461445476424,0.17573916223700825,0.30424528301886794,0.44484720738773315,0.46152506963788364,0.7470343147464932,0.8804610094608187,0.004395278079295739,0.15813633233876523,0.7470579511994282,0.375,0.0941643951437123,0.2584918802956082,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.011536707,1.0161992
8852,0.15454576599806646,0.29318773411211985,0.10202319732742766,0.43048960280052906,0.1668884874988117,0.7006910329864867,0.1912015397305473,0.716049382716049,0.11277401114169017,0.1391767814844693,0.11294769914851714,0.25301867162741787,0.3325198717054805,0.4259042980527317,0.1865755127408328,0.8584707760066567,0.28101796934328693,0.7006910329864867,0.20617870707983732,0.22646124489769393,0.3962847156379421,0.534037331844666,0.23441149001506217,0.5660377358490566,0.512136449993856,0.49460306406685106,0.7556523702197309,0.903358075664635,0.8098890067461337,0.22406472343355527,0.7189820305846937,0.5,0.1568570404244664,0.11247083772575195,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.995549258,0.9928998
6521,0.16206605710510658,0.3163608659767634,0.16891257835666829,0.43048960280052906,0.25087936115600346,0.636084588446856,0.24415727247731642,0.9506172839506171,2.524203068787756e-12,0.2035536028421476,0.12113795323093315,0.29305828593831923,0.33663366336633677,0.3507482483613923,0.2377252952144189,0.8584707760066529,0.28184930737347197,0.636084588446856,0.27085743071569557,0.18332378171047403,0.47537306694119696,0.5917104011854425,0.22556370258254407,0.4748427547169811,0.48171498246642136,0.43941504178273005,0.7510499574451484,0.8246844750089304,0.8098890067461337,0.29251778746844165,0.7181506925667058,0.5833333125,0.161350421022279,0.11247083771792177,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.979321397,0.98142064
2923,0.23583186962195712,0.3467716335470763,0.23475094778724526,0.20815655355630866,0.32018252685616505,0.5602417312233279,0.2584547704151775,0.4382716049382718,0.11277401113839858,0.2272680580176679,0.1825743572319169,0.3634480820084789,0.3630595453911589,0.3231242578482492,0.25966438781852086,0.5012204988118621,0.3470218550022459,0.5602417312233279,0.33795135067721416,0.2715247310495094,0.11116425387720212,0.5850599911902722,0.29663630143250286,0.2830188679245283,0.46607654281312316,0.3944986072423402,0.75167386139451,0.7403611196945887,0.0,0.3787583199449164,0.6529781449458746,0.375,0.24965475104737544,0.26069040324823334,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.986413573,0.98901093
10120,0.13412709805565182,0.25826931623388993,0.1391839645658947,0.05957694506205766,0.21175967297271608,0.6317074807218767,0.23057464943634878,0.4444444444444442,0.11277401114096008,0.2504293890319855,0.09851253027868609,0.2547469978878546,0.24543299400362578,0.3667613090814738,0.20155376009944045,0.4282004680198445,0.29365218025571505,0.6317074807218767,0.22160686990939543,0.10368754916586764,0.6019647473319546,0.581931309524945,0.1976388387232856,0.3773584905660377,0.48784464587842735,0.40964484679665913,0.752079367451216,0.8537572621700928,0.18269761698386455,0.25246729400963974,0.7063478196762495,0.5,0.12135421608303633,0.877166931482023,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.009613405,1.0067862
6407,0.3283097927245926,0.277633166148181,0.10735332757779363,0.43048960280102777,0.1955033748455175,0.6009033937349914,0.166455870222711,0.666666666666667,9.055867167262477e-12,0.200343815715451,0.2549632232676649,0.3666082285258294,0.2973783293822341,0.5574098124901834,0.1760099440646362,0.8584707760066872,0.46232813288825847,0.6009033937349914,0.2533613184065218,0.43362081659358775,0.594726186624749,0.40577264878567765,0.43440857025791246,0.42587600943396225,0.5901207028554684,0.3958913649025064,0.7612694337300915,0.8681753133334648,0.8098890067477587,0.3468556346109709,0.5376718670435308,0.517857125,0.3445662777544369,0.11247083778825129,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.976797063,0.9795877
3707,0.23307803894954388,0.43800393625801537,0.27228707631094934,0.2410190188191759,0.40507652818709,0.6709911584676117,0.3880670882595547,0.5061728395061729,0.11277401114169017,0.1959197440278294,0.18711216148523568,0.27349039360348343,0.45028587365778844,0.40341087329170816,0.39658172778123035,0.4499455313052224,0.31174589557056914,0.6709911584676117,0.4757331359741059,0.21265291123074953,0.5466742557093678,0.5248769675724136,0.2605376040194308,0.27358490566037735,0.5540705313005091,0.5247214484679668,0.7578704754169022,0.7247486867278977,0.21756678593122314,0.5391898095019508,0.6882541043936576,0.375,0.2505090249094502,0.15211158258443902,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.995789671,1.0062852
1221,0.09852073443642592,0.313440416481493,0.15941593784017116,0.4304896028007784,0.21237760243369125,0.721324421548916,0.2621391256530109,0.691358024691358,0.5114698263784767,0.16639380986073196,0.07168520408633236,0.19699678400959258,0.3344721796123273,0.32695422547797925,0.23958980733374743,0.8584707760066701,0.230054979155637,0.721324421548916,0.2518417334266464,0.09150959532953727,0.5504784252054878,0.5744271743023478,0.1499175901473752,0.5660377358490566,0.48390786128151075,0.45665041782729854,0.7524860914561928,0.8615700532321724,0.809889006746946,0.257631397750746,0.7699450207845497,0.75,0.09461956570952099,0.11247083775309363,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.990741003,0.99633354
3099,0.15077239801775183,0.27337946797028734,0.14428887804511842,0.20815655355655796,0.21023861583800724,0.6327186929767161,0.21435248831454487,0.40740740740740744,0.11277401114756103,0.22403996231624834,0.11095830626431202,0.28470486709461545,0.2883140426718729,0.3483535836175194,0.20062150403977605,0.5012204988113586,0.288760148968513,0.6327186929767161,0.22316729968387594,0.15862340720052612,0.4700395049461313,0.5867268420008485,0.2217424662254657,0.3773584905660377,0.47970641889656596,0.5863509749303641,0.7516367716469874,0.8512501561462449,1.6251444634463041e-12,0.2478769795731008,0.711239850963216,0.375,0.14258189119256376,0.26069040334601823,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.99350575,0.99096227
10988,0.6840126390541851,0.18760713605485366,0.0944408993656393,0.43048960280052906,0.23866337104287483,0.31157184795196,0.0947484190266703,1.0,0.09035849377299243,0.40671078659278065,0.5986318363770322,0.630493829134239,0.21837958443731703,0.787715359697007,0.10932256059664389,0.8584707760066529,0.7892010541060185,0.31157184795196,0.3336948339992865,0.7296013535252797,0.15995650277649665,0.20396131954235958,0.7599425483577681,0.40566037735849053,0.7933495278694103,0.17670612813370523,0.7634124528668629,0.7962099745125497,0.8098890067461337,0.629504246040854,0.2107989458639229,0.125,0.6849018060070462,0.11247083771792177,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.980403254,0.977291
714,0.15564765687380538,0.3458828010919941,0.21080289778912203,0.26718723892645546,0.31058085369331684,0.6239902353006189,0.30090734121528745,0.3950617283950617,0.11277401113839858,0.22042417373047457,0.11814760364050894,0.28203996782770707,0.37533119509133994,0.337886631684988,0.28396519577377255,0.40911552341981783,0.28091340940807524,0.6239902353006189,0.32906456762315106,0.144600652288661,0.07096551098622057,0.6038900987378352,0.20548468327109712,0.41273584905660377,0.4762280593967691,0.5153203342618411,0.750132894079756,0.7775140641196747,0.39081416348265763,0.3531099380307552,0.7190865905400239,0.5,0.1532054406107145,0.06564928347485477,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.006728452,1.010461
2961,0.28690197367342896,0.3700082534442257,0.22469126534289258,0.20815655355630866,0.32427036790569447,0.6371710215902047,0.30684630189716816,0.4382716049382718,0.11277401113839858,0.20392134669966042,0.22965754067821453,0.290614057228686,0.38551108631989967,0.44271140626437305,0.30292106898694837,0.5012204988118621,0.39167981088836223,0.6371710215902047,0.4029566343942121,0.2795210225883113,0.4700395049461313,0.46004499493971185,0.3268001709930628,0.29559749056603773,0.5777999376163785,0.3732590529247921,0.7606353938126994,0.7637994928808268,0.0,0.4942621069543265,0.6083201890729759,0.4583333375,0.3015311434404116,0.26069040324823334,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.980042635,0.9766052
4937,0.3284162877396775,0.25579328296616066,0.16298187004992293,0.2612978637918685,0.24474759958170927,0.5263032218577253,0.2015397305471544,0.6358024691358026,0.11277401114426766,0.28740654647243663,0.25827555232397653,0.36771515369736446,0.286431460047413,0.47285453791265153,0.18694841516469832,0.41830464764664044,0.48949400392110776,0.5263032218577253,0.2844772530514136,0.3345695213997727,0.3965739449370345,0.4401398545705772,0.41021552986029053,0.38679245283018865,0.5636549240526668,0.5121866295264643,0.7584946590651624,0.8004396201646711,0.3518234412973149,0.39539820977736984,0.5105059960192968,0.5,0.3121105327407333,0.08510340299265806,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.005045563,1.0061008
1207,0.2703218385621439,0.2957907434448606,0.1667730190308172,0.4304896028007784,0.2691795798079666,0.5454550200030884,0.24575199340115475,0.691358024691358,0.5114698263784767,0.24931054194522945,0.21113940586171714,0.31742117933158615,0.3233161344303445,0.46603127759104357,0.2132380360472341,0.8584707760066701,0.4427967909542929,0.5454550200030884,0.31006949100710657,0.2642764846610923,0.5504784252054878,0.48158451698879445,0.3343016337566821,0.5660377358490566,0.5521801185288805,0.39745821727019504,0.7567978918269223,0.7947701417698325,0.809889006746946,0.39654578838650456,0.5572032089904482,0.5,0.26219845360830196,0.11247083775309363,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.984129652,0.98982936
6921,0.25337011112149344,0.28366452923623875,0.16170564168011714,0.26718723892645546,0.24294134423424285,0.5569573726141986,0.19780038493263674,0.0,0.06376125533745913,0.2422052924543145,0.19333125638966864,0.37289611217487045,0.30239854971412616,0.3962393384545213,0.19763828464885022,0.40911552341981783,0.38772801127194606,0.5569573726141986,0.26068952225932274,0.3061919262340954,0.4059731642656965,0.5389507140519982,0.3408916448652455,0.4811320754716981,0.50330822235035,0.4007660167130944,0.7547067901108029,0.8115703819611091,0.39081416348265763,0.3182235483130595,0.6122719886620157,0.375,0.25407934451025344,0.06564928347485477,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.991702654,0.9791254
1603,0.32504608466848867,0.2754110850104753,0.11099433204459293,0.4304896028007784,0.20386918908641505,0.6164096540107781,0.18669232884245274,0.5308641975308643,0.5114698263784767,0.21363562957254742,0.2539796492693106,0.3335049961006518,0.30107376934876595,0.5716137033276321,0.18881292728402735,0.8584707760066701,0.4628482155363558,0.6164096540107781,0.2677751027448166,0.3834288385764022,0.22479535937010134,0.3910821945505315,0.41672878263520186,0.5359669811320754,0.6068083215970206,0.4049442896935933,0.7618277384277348,0.865944339616439,0.809889006746946,0.3715859536378243,0.537151784401318,0.703125,0.32892462141263706,0.11247083775309363,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.985572129,0.9842064
231,0.07244503050122741,0.3751507840772015,0.16913779512781052,0.2671872389267048,0.31191177868618675,0.6695186974778444,0.3182293098707728,0.3209876543209873,0.0020969995609778636,0.18784340882875233,0.052337299537987075,0.25756998731955527,0.38523218519035013,0.3546344124460115,0.30944686140459887,0.4091155234195661,0.1721795021620908,0.6695186974778444,0.3130132903542111,0.07264648969112762,0.15368738536199775,0.6868940894453368,0.11488090006895263,0.6415094339622641,0.4655519532689962,0.7169220055710295,0.7367594689085467,0.8198433935345592,0.3908141634842828,0.296132660087216,0.8278204977854029,0.75,0.07179347659862353,0.06564928353729726,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.000718133,1.0047938
2018,0.18550350866625587,0.3172496984318456,0.20427161142599742,0.6495868574367138,0.2740279494248503,0.6109145182491282,0.2717074511960406,0.666666666666667,0.0,0.22443899650345675,0.14136408072705497,0.2788870577604745,0.3375400920373726,0.3429514674406097,0.24623990055935366,0.528207112458008,0.33374425190647,0.6109145182491282,0.3060062931385969,0.1755215524027045,0.6540916195034298,0.5537493642775234,0.24262688149613015,0.330188679245283,0.4883786874864126,0.5896587743732578,0.7538185541779852,0.787632340791097,0.8830269106435014,0.34674087675005744,0.6662557480377646,0.375,0.1796915640694543,0.12688982384423753,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.002521229,1.0014615
7445,0.3687064131014063,0.22004952066535433,0.15945347396869475,0.26718723892645546,0.22597205057514974,0.505981284482526,0.16887544679681052,0.4814814814814814,0.06376125533745913,0.3323450784205907,0.2911362767586488,0.4117629004532582,0.22493376098173207,0.47513342834569117,0.16556867619639526,0.40911552341981783,0.5257171004085545,0.505981284482526,0.26109400469133537,0.3805085266994554,0.3549525459307836,0.41196311426767146,0.46866501527395343,0.4811320754716981,0.5691418471223192,0.47127437325905364,0.7594124639318832,0.8047043302367067,0.39081416348265763,0.38988983245352316,0.4742828995266922,0.5,0.33998737902910453,0.06564928347485477,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.030288903,1.015253
4217,0.2234652268314155,0.2766808456605927,0.11951503321947375,0.26718723892645546,0.19540830877459836,0.6037015273077806,0.1725598020346441,0.46913580246913567,0.11277401114096008,0.20175684978786163,0.16683497841883532,0.3515794256372483,0.30449030818574824,0.425924333001541,0.1769422001243008,0.40911552341981783,0.3544000717058374,0.6037015273077806,0.21802118602312281,0.31512408363617495,0.28664426874513965,0.5357331804934425,0.32378124758137283,0.4669811320754717,0.509508776241292,0.5807799442896935,0.7550777533593861,0.8642919288279935,0.3908141634834701,0.2596396603167316,0.6455999282188082,0.625,0.22743109744460144,0.06564928350218224,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.034976952,1.0237207
3169,0.5751256066566957,0.1677988699130214,0.07131864419503774,0.20815655355655796,0.17649016066165985,0.3346867410903631,0.06994775914215032,0.40740740740740744,0.11277401114756103,0.39782696742569534,0.4790954262568347,0.6269787031974021,0.2052015060660996,0.7435298433557554,0.08234928527035404,0.5012204988113586,0.7522552393765021,0.3346867410903631,0.2351857813586078,0.7112138326857129,0.4700395049461313,0.24422965682916603,0.7376301257327194,0.2830188679245283,0.6935357335274156,0.5591922005571035,0.76126338285799,0.8485523873391143,1.6251444634463041e-12,0.4502524672940098,0.24774476054714945,0.375,0.5547498883190021,0.26069040334601823,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.993625956,0.9945412
7044,0.10479813516133551,0.6696082788394386,0.377463308434368,0.26718723892645546,0.5569921095161138,0.732255386026271,0.6179818531756943,0.0,0.06376125533745913,0.11973967975703992,0.08277611820287631,0.18640072191329604,0.7039464509831267,0.3527438731248863,0.5934742075823494,0.40911552341981783,0.21240012687941795,0.732255386026271,0.6801769967536322,0.10598894976199671,0.062438764960154235,0.584867679851834,0.1315574054064308,0.3113207547169811,0.5251755720861652,0.4510793871866303,0.7512778687396944,0.6516503288385129,0.39081416348265763,0.6588248795042463,0.7875998730835452,0.375,0.12234790502825335,0.06564928347485477,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.011536707,1.0094693
4032,0.40952990881650686,0.24887308742302075,0.1130963552419202,0.26718723892645546,0.19807015876033846,0.5310397057426375,0.15259829529832294,0.3209876543209873,0.11277401113839858,0.2515536043377053,0.3267053909327819,0.4060769562747461,0.28364244875191724,0.5983123663921571,0.15369794903666853,0.40911552341981783,0.5652613842486744,0.5310397057426375,0.2676511804310873,0.4911068842010685,0.43917171209722855,0.33588070090179506,0.5169034003920123,0.4169811320754717,0.6296066996228625,0.4498607242339834,0.7618773489264592,0.8476867344724885,0.39081416348265763,0.4075625430341979,0.4347386156866593,0.425,0.4147332208955111,0.06564928347485477,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.021153218,1.0201917
6366,0.15886499590529868,0.3251857024950796,0.22806951691002592,0.43048960280102777,0.3211807206008176,0.5359327248620002,0.2811108056090186,0.666666666666667,9.055867167262477e-12,0.254238274524199,0.12002852964370779,0.3269991419638789,0.3498814670199415,0.2860821901205738,0.24860161591050342,0.8584707760066872,0.31379550937686757,0.5359327248620002,0.3130898908670712,0.1473683200248877,0.594726186624749,0.6473766213846152,0.21290811792670863,0.4716981132075472,0.43105664621870166,0.4385445682451248,0.7479287978436132,0.7394231464618903,0.8098890067477587,0.33296993344044074,0.686204490566724,0.625,0.1539380881921304,0.11247083778825129,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.993866369,0.9899946
6760,0.10316117529384441,0.33801028506126574,0.15678840884351192,0.2671872389267048,0.2389010362201729,0.6821386068764324,0.2593896068188067,0.3209876543209873,0.0020969995609778636,0.1626984495438446,0.07521800881092469,0.24663071603151482,0.35734207223539266,0.334004903262159,0.2476693598508388,0.4091155234195661,0.21728428918108883,0.6821386068764324,0.26371382154142586,0.12615160272034776,0.0009588194512564364,0.6243373910853692,0.15573152136388313,0.2900943396226415,0.4714547671484068,0.5583217270194984,0.7473458595727803,0.8482148922974426,0.3908141634842828,0.2585494606380538,0.7827157107604015,0.328125,0.10360648826703028,0.06564928353729726,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.999876688,1.00229
3843,0.22085750659574582,0.35915179988572155,0.18208775946848832,0.2612978637918685,0.26979750926894197,0.623644537161214,0.26224910640637905,0.6358024691358026,0.11277401114426766,0.1679087655188283,0.17020260124255077,0.28896417430848526,0.4022451540928742,0.4082515012879653,0.2485394655065258,0.41830464764664044,0.354532623760023,0.623644537161214,0.3262855353843811,0.26619938886638994,0.6506714667910498,0.5172140628339698,0.2807714107565856,0.3962264150943396,0.5235309129748479,0.4984331476323114,0.7562140250095735,0.8054494491598784,0.3518234412973149,0.3689465228368144,0.6454673761862142,0.5,0.23846113334885488,0.08510340299265806,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.998314005,0.99760634
1502,0.1937303167696316,0.2752206209129576,0.1727037273375624,0.4304896028007784,0.27379028424755203,0.4925194740785055,0.21479241132801777,0.5061728395061729,0.5114698263784767,0.28312540002425785,0.14524404794039059,0.3828366901480411,0.29410124111002633,0.3343045787831236,0.19465506525792417,0.8584707760066701,0.3529988444949191,0.4925194740785055,0.25122820231285964,0.2069899280556527,0.5447254664167431,0.6422941674856422,0.27010196278706744,0.5471698113207547,0.44942673232700325,0.6126392757660197,0.7485913400492665,0.7813141706278502,0.809889006746946,0.28557493688317637,0.647001155436113,0.625,0.18476919842611844,0.11247083775309363,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.989659146,0.99054277
6781,0.06218333033524559,0.25058726430067907,0.13877106715213394,0.26718723892645546,0.18086319992394717,0.6574973504886164,0.1991201539730547,0.19753086419753085,3.256062086620659e-12,0.22839368311324323,0.04337290982163956,0.2631331322930281,0.2648863477897084,0.2235532201927987,0.18384089496581707,0.40911552341981783,0.1719396113076052,0.6574973504886164,0.1703526009509171,0.04093381181809598,0.30530545135481973,0.6979861777821873,0.11100991878976016,0.0,0.42549410663818427,0.5849582172701979,0.7372166320615304,0.8703580734731087,0.3908141634834701,0.15985770025246732,0.8280603886276582,0.0,0.058053127326507,0.06564928350996979,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.997712973,0.9974559
3996,0.24109774178483295,0.27998222335089834,0.15190871213543033,0.26718723892645546,0.2182241657952277,0.6275454243635877,0.21380258454770432,0.691358024691358,0.0770610936597187,0.2223718668746371,0.1841658589281399,0.2995695320103392,0.29926091200669347,0.4278972398072473,0.2055313859540087,0.40911552341981783,0.38335977287097533,0.6275454243635877,0.26155691236352785,0.2627651299019272,0.1629570362785559,0.4789005216626222,0.32027434091728596,0.3584905660377358,0.535596472489768,0.4439415041782735,0.758054755309703,0.8402026723471026,0.3908141634834701,0.3272894193252239,0.616640227065405,0.375,0.2342372851931468,0.06564928350996979,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.014541867,1.0102191
847,0.420177898756642,0.23560408862929313,0.12289328478660698,0.2671872389267048,0.23191368000760515,0.4237310389124929,0.14116029694803406,0.4814814814814814,0.11277401114756103,0.30961714024910664,0.33530179330246435,0.4898750277122563,0.2697671175568262,0.5687029469379857,0.14114356743318832,0.4091155234193143,0.5858099612040828,0.4237310389124929,0.2635013360808176,0.5068673126284515,0.28664426874513965,0.40942734033652006,0.5364626149571354,0.2830188679245283,0.5940338572927397,0.5530988857938715,0.7587296749567771,0.8095848591834813,0.3908141634842828,0.40130823961441353,0.4141900387269907,0.375,0.4197643305319944,0.06564928357239808,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.009252786,1.0038716
9369,0.24323164163111444,0.2829661608786741,0.13689426072594874,0.3528815779458999,0.21123680958265995,0.6091066057271141,0.19802034643937305,0.2469135802469138,0.11031760485057696,0.21007137928134417,0.1848690672116251,0.3210773359576726,0.3122995398131361,0.44248113942397904,0.1922933499067744,0.6449186094373263,0.38735350909689503,0.6091066057271141,0.24970214032672017,0.29473808716191957,0.34995889785876255,0.49094277146945564,0.3304130562302465,0.3018867924528302,0.53197160600017,0.5443941504178291,0.7572963051396432,0.8482214668761765,0.6107273407393881,0.3092150562313519,0.612646490835093,0.375,0.24301645125574578,0.09021930217802776,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.003843499,1.0029556
